road	Z5403
km	10.25
type	RCC Girder Bridge
lrpName	LRP011a
name	Shabajpur Bridge
length	12.93
condition	C
structureNr	118682
est cost	0.375
roadName	Kaliakandapara-Kamarkhanda-Ullahpara (Bhutgachha) Road
chainage	10.25
width	
constructionYear	
spans	
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Ullapara
lat	24.3412774 
lon	89.6198604 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118682&vRoadID=583&vSurveyYear=2013&vSubdivID=314
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118682&vRoadID=583&vSurveyYear=2013&vSubdivID=314
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118682&vRoadID=583&vSurveyYear=2013&vSubdivID=314
