road	Z5851
km	0.28
type	Slab Culvert
lrpName	LRPSa
name	.
length	2.5
condition	A
structureNr	115625
est cost	0
roadName	Birampur-Nawabganj-Bhaduria Road
chainage	0.28
width	7.2
constructionYear	1972
spans	1
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Phulbari
lat	25.392611111111112
lon	88.99302777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115625&vRoadID=672&vSurveyYear=2006&vSubdivID=297
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115625&vRoadID=672&vSurveyYear=2006&vSubdivID=297
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115625&vRoadID=672&vSurveyYear=2006&vSubdivID=297
