road	N204
km	32.21
type	RCC Girder Bridge
lrpName	LRP038b
name	Durgapur Bridge
length	17.85
condition	C
structureNr	120987
est cost	0.419
roadName	Jagadishpur-Chunarughat-Shaistaganj (old part)
chainage	32.21
width	
constructionYear	
spans	
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Shaistagonj
lat	24.252372476923078
lon	91.49127386410257
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120987&vRoadID=12&vSurveyYear=2013&vSubdivID=552
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120987&vRoadID=12&vSurveyYear=2013&vSubdivID=552
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120987&vRoadID=12&vSurveyYear=2013&vSubdivID=552
