road	N204
km	1.027
type	RCC Girder Bridge
lrpName	LRP001c
name	UTTOR SUMA BRIDGE
length	3.85
condition	C
structureNr	104043
est cost	3.04
roadName	Jagadishpur-Chunarughat-Shaistaganj (old part)
chainage	1.027
width	6.8
constructionYear	1996
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Shaistagonj
lat	24.14397222222222
lon	91.35119444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104043&vRoadID=12&vSurveyYear=2004&vSubdivID=552
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104043&vRoadID=12&vSurveyYear=2004&vSubdivID=552
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104043&vRoadID=12&vSurveyYear=2004&vSubdivID=552
