road	N204
km	29.61
type	Box Culvert
lrpName	LRP035c
name	CRIKOTA
length	1.55
condition	A
structureNr	104081
est cost	0
roadName	Jagadishpur-Chunarughat-Shaistaganj (old part)
chainage	29.61
width	11
constructionYear	1965
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Shaistagonj
lat	24.23322222222222
lon	91.50394444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104081&vRoadID=12&vSurveyYear=2004&vSubdivID=552
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104081&vRoadID=12&vSurveyYear=2004&vSubdivID=552
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104081&vRoadID=12&vSurveyYear=2004&vSubdivID=552
