road	N204
km	17.857
type	Box Culvert
lrpName	LRP021a
name	KARAGANUT
length	13.5
condition	D
structureNr	104070
est cost	0
roadName	Jagadishpur-Chunarughat-Shaistaganj (old part)
chainage	17.857
width	9.8
constructionYear	1978
spans	3
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Shaistagonj
lat	24.146472222222222
lon	91.48497222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104070&vRoadID=12&vSurveyYear=2004&vSubdivID=552
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104070&vRoadID=12&vSurveyYear=2004&vSubdivID=552
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104070&vRoadID=12&vSurveyYear=2004&vSubdivID=552
