road	N204
km	16.85
type	Box Culvert
lrpName	LRP020a
name	RAMAGANJA CULVERT
length	9.3
condition	B
structureNr	104059
est cost	0.18
roadName	Jagadishpur-Chunarughat-Shaistaganj (old part)
chainage	16.85
width	5.66
constructionYear	1974
spans	2
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Shaistagonj
lat	24.138749999999998
lon	91.4805
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104059&vRoadID=12&vSurveyYear=2004&vSubdivID=552
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104059&vRoadID=12&vSurveyYear=2004&vSubdivID=552
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104059&vRoadID=12&vSurveyYear=2004&vSubdivID=552
