0,Truck1440,215,2,1
1,Truck1441,215,2,1
2,Truck1442,215,2,1
3,Truck1443,215,2,1
4,Truck1444,215,2,1
5,Truck1445,215,2,1
6,Truck1446,215,2,1
7,Truck1447,215,2,1
8,Truck1448,215,2,1
9,Truck1449,215,2,1
10,Truck1450,215,2,1
11,Truck1451,215,2,1
12,Truck1452,215,2,1
13,Truck1453,215,2,1
14,Truck1454,215,2,1
15,Truck1455,215,2,1
16,Truck1456,215,2,1
17,Truck1457,215,2,1
18,Truck1458,215,2,1
19,Truck1459,215,2,1
20,Truck1460,215,2,1
21,Truck1461,215,2,1
22,Truck1462,215,2,1
23,Truck1463,215,2,1
24,Truck1464,215,2,1
25,Truck1465,215,2,1
26,Truck1466,215,2,1
27,Truck1467,215,2,1
28,Truck1468,215,2,1
29,Truck1469,215,2,1
30,Truck1470,215,2,1
31,Truck1471,215,2,1
32,Truck1472,215,2,1
33,Truck1473,215,2,1
34,Truck1474,215,2,1
35,Truck1475,215,2,1
36,Truck1476,215,2,1
37,Truck1477,215,2,1
38,Truck1478,215,2,1
39,Truck1479,215,2,1
40,Truck1480,215,2,1
41,Truck1481,215,2,1
42,Truck1482,215,2,1
43,Truck1483,215,2,1
44,Truck1484,215,2,1
45,Truck1485,215,2,1
46,Truck1486,215,2,1
47,Truck1487,215,2,1
48,Truck1488,215,2,1
49,Truck1489,215,2,1
50,Truck1490,215,2,1
51,Truck1491,215,2,1
52,Truck1492,215,2,1
53,Truck1493,215,2,1
54,Truck1494,215,2,1
55,Truck1495,215,2,1
56,Truck1496,215,2,1
57,Truck1497,215,2,1
58,Truck1498,215,2,1
59,Truck1499,215,2,1
60,Truck1500,215,2,1
61,Truck1501,215,2,1
62,Truck1502,215,2,1
63,Truck1503,215,2,1
64,Truck1504,215,2,1
65,Truck1505,215,2,1
66,Truck1506,215,2,1
67,Truck1507,215,2,1
68,Truck1508,215,2,1
69,Truck1509,215,2,1
70,Truck1510,215,2,1
71,Truck1511,215,2,1
72,Truck1512,215,2,1
73,Truck1513,215,2,1
74,Truck1514,215,2,1
75,Truck1515,215,2,1
76,Truck1516,215,2,1
77,Truck1517,215,2,1
78,Truck1518,215,2,1
79,Truck1519,215,2,1
80,Truck1520,215,2,1
81,Truck1521,215,2,1
82,Truck1522,215,2,1
83,Truck1523,215,2,1
84,Truck1524,215,2,1
85,Truck1525,215,2,1
86,Truck1526,215,2,1
87,Truck1527,215,2,1
88,Truck1528,215,2,1
89,Truck1529,215,2,1
90,Truck1530,215,2,1
91,Truck1531,215,2,1
92,Truck1532,215,2,1
93,Truck1533,215,2,1
94,Truck1534,215,2,1
95,Truck1535,215,2,1
96,Truck1536,215,2,1
97,Truck1537,215,2,1
98,Truck1538,215,2,1
99,Truck1539,215,2,1
100,Truck1540,215,2,1
101,Truck1541,215,2,1
102,Truck1542,215,2,1
103,Truck1543,215,2,1
104,Truck1544,215,2,1
105,Truck1545,215,2,1
106,Truck1546,215,2,1
107,Truck1547,215,2,1
108,Truck1548,215,2,1
109,Truck1549,215,2,1
110,Truck1550,215,2,1
111,Truck1551,215,2,1
112,Truck1552,215,2,1
113,Truck1553,215,2,1
114,Truck1554,215,2,1
115,Truck1555,215,2,1
116,Truck1556,215,2,1
117,Truck1557,215,2,1
118,Truck1558,215,2,1
119,Truck1559,215,2,1
120,Truck1560,215,2,1
121,Truck1561,215,2,1
122,Truck1562,215,2,1
123,Truck1563,215,2,1
124,Truck1564,215,2,1
125,Truck1565,215,2,1
126,Truck1566,215,2,1
127,Truck1567,215,2,1
128,Truck1568,215,2,1
129,Truck1569,215,2,1
130,Truck1570,215,2,1
131,Truck1571,215,2,1
132,Truck1572,215,2,1
133,Truck1573,215,2,1
134,Truck1574,215,2,1
135,Truck1575,215,2,1
136,Truck1576,215,2,1
137,Truck1577,215,2,1
138,Truck1578,215,2,1
139,Truck1579,215,2,1
140,Truck1580,215,2,1
141,Truck1581,215,2,1
142,Truck1582,215,2,1
143,Truck1583,215,2,1
144,Truck1584,215,2,1
145,Truck1585,215,2,1
146,Truck1586,215,2,1
147,Truck1587,215,2,1
148,Truck1588,215,2,1
149,Truck1589,215,2,1
150,Truck1590,215,2,1
151,Truck1591,215,2,1
152,Truck1592,215,2,1
153,Truck1593,215,2,1
154,Truck1594,215,2,1
155,Truck1595,215,2,1
156,Truck1596,215,2,1
157,Truck1597,215,2,1
158,Truck1598,215,2,1
159,Truck1599,215,2,1
160,Truck1600,215,2,1
161,Truck1601,215,2,1
162,Truck1602,215,2,1
163,Truck1603,215,2,1
164,Truck1604,215,2,1
165,Truck1605,215,2,1
166,Truck1606,215,2,1
167,Truck1607,215,2,1
168,Truck1608,215,2,1
169,Truck1609,215,2,1
170,Truck1610,215,2,1
171,Truck1611,215,2,1
172,Truck1612,215,2,1
173,Truck1613,215,2,1
174,Truck1614,215,2,1
175,Truck1615,215,2,1
176,Truck1616,215,2,1
177,Truck1617,215,2,1
178,Truck1618,215,2,1
179,Truck1619,215,2,1
180,Truck1620,215,2,1
181,Truck1621,215,2,1
182,Truck1622,215,2,1
183,Truck1623,215,2,1
184,Truck1624,215,2,1
185,Truck1625,215,2,1
186,Truck1626,215,2,1
187,Truck1627,215,2,1
188,Truck1628,215,2,1
189,Truck1629,215,2,1
190,Truck1630,215,2,1
191,Truck1631,215,2,1
192,Truck1632,215,2,1
193,Truck1633,215,2,1
194,Truck1634,215,2,1
195,Truck1635,215,2,1
196,Truck1636,215,2,1
197,Truck1637,215,2,1
198,Truck1638,215,2,1
199,Truck1639,215,2,1
200,Truck1640,215,2,1
201,Truck1641,215,2,1
202,Truck1642,215,2,1
203,Truck1643,215,2,1
204,Truck1644,215,2,1
205,Truck1645,215,2,1
206,Truck1646,215,2,1
207,Truck1647,215,2,1
208,Truck1648,215,2,1
209,Truck1649,215,2,1
210,Truck1650,215,2,1
211,Truck1651,215,2,1
212,Truck1652,215,2,1
213,Truck1653,215,2,1
214,Truck1654,215,2,1
215,Truck1655,215,2,1
216,Truck1656,215,2,1
217,Truck1657,215,2,1
218,Truck1658,215,2,1
219,Truck1659,215,2,1
220,Truck1660,215,2,1
221,Truck1661,215,2,1
222,Truck1662,215,2,1
223,Truck1663,215,2,1
224,Truck1664,215,2,1
225,Truck1665,215,2,1
226,Truck1666,215,2,1
227,Truck1667,215,2,1
228,Truck1668,215,2,1
229,Truck1669,215,2,1
230,Truck1670,215,2,1
231,Truck1671,215,2,1
232,Truck1672,215,2,1
233,Truck1673,215,2,1
234,Truck1674,215,2,1
235,Truck1675,215,2,1
236,Truck1676,215,2,1
237,Truck1677,215,2,1
238,Truck1678,215,2,1
239,Truck1679,215,2,1
240,Truck1680,215,2,1
241,Truck1681,215,2,1
242,Truck1682,215,2,1
243,Truck1683,215,2,1
244,Truck1684,215,2,1
245,Truck1685,215,2,1
246,Truck1686,215,2,1
247,Truck1687,215,2,1
248,Truck1688,215,2,1
249,Truck1689,215,2,1
250,Truck1690,215,2,1
251,Truck1691,215,2,1
252,Truck1692,215,2,1
253,Truck1693,215,2,1
254,Truck1694,215,2,1
255,Truck1695,215,2,1
256,Truck1696,215,2,1
257,Truck1697,215,2,1
258,Truck1698,215,2,1
259,Truck1699,215,2,1
260,Truck1700,215,2,1
261,Truck1701,215,2,1
262,Truck1702,215,2,1
263,Truck1703,215,2,1
264,Truck1704,215,2,1
265,Truck1705,215,2,1
266,Truck1706,215,2,1
267,Truck1707,215,2,1
268,Truck1708,215,2,1
269,Truck1709,215,2,1
270,Truck1710,215,2,1
271,Truck1711,215,2,1
272,Truck1712,215,2,1
273,Truck1713,215,2,1
274,Truck1714,215,2,1
275,Truck1715,215,2,1
276,Truck1716,215,2,1
277,Truck1717,215,2,1
278,Truck1718,215,2,1
279,Truck1719,215,2,1
280,Truck1720,215,2,1
281,Truck1721,215,2,1
282,Truck1722,215,2,1
283,Truck1723,215,2,1
284,Truck1724,215,2,1
285,Truck1725,215,2,1
286,Truck1726,215,2,1
287,Truck1727,215,2,1
288,Truck1728,215,2,1
289,Truck1729,215,2,1
290,Truck1730,215,2,1
291,Truck1731,215,2,1
292,Truck1732,215,2,1
293,Truck1733,215,2,1
294,Truck1734,215,2,1
295,Truck1735,215,2,1
296,Truck1736,215,2,1
297,Truck1737,215,2,1
298,Truck1738,215,2,1
299,Truck1739,215,2,1
300,Truck1740,215,2,1
301,Truck1741,215,2,1
302,Truck1742,215,2,1
303,Truck1743,215,2,1
304,Truck1744,215,2,1
305,Truck1745,215,2,1
306,Truck1746,215,2,1
307,Truck1747,215,2,1
308,Truck1748,215,2,1
309,Truck1749,215,2,1
310,Truck1750,215,2,1
311,Truck1751,215,2,1
312,Truck1752,215,2,1
313,Truck1753,215,2,1
314,Truck1754,215,2,1
315,Truck1755,215,2,1
316,Truck1756,215,2,1
317,Truck1757,215,2,1
318,Truck1758,215,2,1
319,Truck1759,215,2,1
320,Truck1760,215,2,1
321,Truck1761,215,2,1
322,Truck1762,215,2,1
323,Truck1763,215,2,1
324,Truck1764,215,2,1
325,Truck1765,215,2,1
326,Truck1766,215,2,1
327,Truck1767,215,2,1
328,Truck1768,215,2,1
329,Truck1769,215,2,1
330,Truck1770,215,2,1
331,Truck1771,215,2,1
332,Truck1772,215,2,1
333,Truck1773,215,2,1
334,Truck1774,215,2,1
335,Truck1775,215,2,1
336,Truck1776,215,2,1
337,Truck1777,215,2,1
338,Truck1778,215,2,1
339,Truck1779,215,2,1
340,Truck1780,215,2,1
341,Truck1781,215,2,1
342,Truck1782,215,2,1
343,Truck1783,215,2,1
344,Truck1784,215,2,1
345,Truck1785,215,2,1
346,Truck1786,215,2,1
347,Truck1787,215,2,1
348,Truck1788,215,2,1
349,Truck1789,215,2,1
350,Truck1790,215,2,1
351,Truck1791,215,2,1
352,Truck1792,215,2,1
353,Truck1793,215,2,1
354,Truck1794,215,2,1
355,Truck1795,215,2,1
356,Truck1796,215,2,1
357,Truck1797,215,2,1
358,Truck1798,215,2,1
359,Truck1799,215,2,1
360,Truck1800,215,2,1
361,Truck1801,215,2,1
362,Truck1802,215,2,1
363,Truck1803,215,2,1
364,Truck1804,215,2,1
365,Truck1805,215,2,1
366,Truck1806,215,2,1
367,Truck1807,215,2,1
368,Truck1808,215,2,1
369,Truck1809,215,2,1
370,Truck1810,215,2,1
371,Truck1811,215,2,1
372,Truck1812,215,2,1
373,Truck1813,215,2,1
374,Truck1814,215,2,1
375,Truck1815,215,2,1
376,Truck1816,215,2,1
377,Truck1817,215,2,1
378,Truck1818,215,2,1
379,Truck1819,215,2,1
380,Truck1820,215,2,1
381,Truck1821,215,2,1
382,Truck1822,215,2,1
383,Truck1823,215,2,1
384,Truck1824,215,2,1
385,Truck1825,215,2,1
386,Truck1826,215,2,1
387,Truck1827,215,2,1
388,Truck1828,215,2,1
389,Truck1829,215,2,1
390,Truck1830,215,2,1
391,Truck1831,215,2,1
392,Truck1832,215,2,1
393,Truck1833,215,2,1
394,Truck1834,215,2,1
395,Truck1835,215,2,1
396,Truck1836,215,2,1
397,Truck1837,215,2,1
398,Truck1838,215,2,1
399,Truck1839,215,2,1
400,Truck1840,215,2,1
401,Truck1841,215,2,1
402,Truck1842,215,2,1
403,Truck1843,215,2,1
404,Truck1844,215,2,1
405,Truck1845,215,2,1
406,Truck1846,215,2,1
407,Truck1847,215,2,1
408,Truck1848,215,2,1
409,Truck1849,215,2,1
410,Truck1850,215,2,1
411,Truck1851,215,2,1
412,Truck1852,215,2,1
413,Truck1853,215,2,1
414,Truck1854,215,2,1
415,Truck1855,215,2,1
416,Truck1856,215,2,1
417,Truck1857,215,2,1
418,Truck1858,215,2,1
419,Truck1859,215,2,1
420,Truck1860,215,2,1
421,Truck1861,215,2,1
422,Truck1862,215,2,1
423,Truck1863,215,2,1
424,Truck1864,215,2,1
425,Truck1865,215,2,1
426,Truck1866,215,2,1
427,Truck1867,215,2,1
428,Truck1868,215,2,1
429,Truck1869,215,2,1
430,Truck1870,215,2,1
431,Truck1871,215,2,1
432,Truck1872,215,2,1
433,Truck1873,215,2,1
434,Truck1874,215,2,1
435,Truck1875,215,2,1
436,Truck1876,215,2,1
437,Truck1877,215,2,1
438,Truck1878,215,2,1
439,Truck1879,215,2,1
440,Truck1880,215,2,1
441,Truck1881,215,2,1
442,Truck1882,215,2,1
443,Truck1883,215,2,1
444,Truck1884,215,2,1
445,Truck1885,215,2,1
446,Truck1886,215,2,1
447,Truck1887,215,2,1
448,Truck1888,215,2,1
449,Truck1889,215,2,1
450,Truck1890,215,2,1
451,Truck1891,215,2,1
452,Truck1892,215,2,1
453,Truck1893,215,2,1
454,Truck1894,215,2,1
455,Truck1895,215,2,1
456,Truck1896,215,2,1
457,Truck1897,215,2,1
458,Truck1898,215,2,1
459,Truck1899,215,2,1
460,Truck1900,215,2,1
461,Truck1901,215,2,1
462,Truck1902,215,2,1
463,Truck1903,215,2,1
464,Truck1904,215,2,1
465,Truck1905,215,2,1
466,Truck1906,215,2,1
467,Truck1907,215,2,1
468,Truck1908,215,2,1
469,Truck1909,215,2,1
470,Truck1910,215,2,1
471,Truck1911,215,2,1
472,Truck1912,215,2,1
473,Truck1913,215,2,1
474,Truck1914,215,2,1
475,Truck1915,215,2,1
476,Truck1916,215,2,1
477,Truck1917,215,2,1
478,Truck1918,215,2,1
479,Truck1919,215,2,1
480,Truck1920,215,2,1
481,Truck1921,215,2,1
482,Truck1922,215,2,1
483,Truck1923,215,2,1
484,Truck1924,215,2,1
485,Truck1925,215,2,1
486,Truck1926,215,2,1
487,Truck1927,215,2,1
488,Truck1928,215,2,1
489,Truck1929,215,2,1
490,Truck1930,215,2,1
491,Truck1931,215,2,1
492,Truck1932,215,2,1
493,Truck1933,215,2,1
494,Truck1934,215,2,1
495,Truck1935,215,2,1
496,Truck1936,215,2,1
497,Truck1937,215,2,1
498,Truck1938,215,2,1
499,Truck1939,215,2,1
500,Truck1940,215,2,1
501,Truck1941,215,2,1
502,Truck1942,215,2,1
503,Truck1943,215,2,1
504,Truck1944,215,2,1
505,Truck1945,215,2,1
506,Truck1946,215,2,1
507,Truck1947,215,2,1
508,Truck1948,215,2,1
509,Truck1949,215,2,1
510,Truck1950,215,2,1
511,Truck1951,215,2,1
512,Truck1952,215,2,1
513,Truck1953,215,2,1
514,Truck1954,215,2,1
515,Truck1955,215,2,1
516,Truck1956,215,2,1
517,Truck1957,215,2,1
518,Truck1958,215,2,1
519,Truck1959,215,2,1
520,Truck1960,215,2,1
521,Truck1961,215,2,1
522,Truck1962,215,2,1
523,Truck1963,215,2,1
524,Truck1964,215,2,1
525,Truck1965,215,2,1
526,Truck1966,215,2,1
527,Truck1967,215,2,1
528,Truck1968,215,2,1
529,Truck1969,215,2,1
530,Truck1970,215,2,1
531,Truck1971,215,2,1
532,Truck1972,215,2,1
533,Truck1973,215,2,1
534,Truck1974,215,2,1
535,Truck1975,215,2,1
536,Truck1976,215,2,1
537,Truck1977,215,2,1
538,Truck1978,215,2,1
539,Truck1979,215,2,1
540,Truck1980,215,2,1
541,Truck1981,215,2,1
542,Truck1982,215,2,1
543,Truck1983,215,2,1
544,Truck1984,215,2,1
545,Truck1985,215,2,1
546,Truck1986,215,2,1
547,Truck1987,215,2,1
548,Truck1988,215,2,1
549,Truck1989,215,2,1
550,Truck1990,215,2,1
551,Truck1991,215,2,1
552,Truck1992,215,2,1
553,Truck1993,215,2,1
554,Truck1994,215,2,1
555,Truck1995,215,2,1
556,Truck1996,215,2,1
557,Truck1997,215,2,1
558,Truck1998,215,2,1
559,Truck1999,215,2,1
560,Truck2000,215,2,1
561,Truck2001,215,2,1
562,Truck2002,215,2,1
563,Truck2003,215,2,1
564,Truck2004,215,2,1
565,Truck2005,215,2,1
566,Truck2006,215,2,1
567,Truck2007,215,2,1
568,Truck2008,215,2,1
569,Truck2009,215,2,1
570,Truck2010,215,2,1
571,Truck2011,215,2,1
572,Truck2012,215,2,1
573,Truck2013,215,2,1
574,Truck2014,215,2,1
575,Truck2015,215,2,1
576,Truck2016,215,2,1
577,Truck2017,215,2,1
578,Truck2018,215,2,1
579,Truck2019,215,2,1
580,Truck2020,215,2,1
581,Truck2021,215,2,1
582,Truck2022,215,2,1
583,Truck2023,215,2,1
584,Truck2024,215,2,1
585,Truck2025,215,2,1
586,Truck2026,215,2,1
587,Truck2027,215,2,1
588,Truck2028,215,2,1
589,Truck2029,215,2,1
590,Truck2030,215,2,1
591,Truck2031,215,2,1
592,Truck2032,215,2,1
593,Truck2033,215,2,1
594,Truck2034,215,2,1
595,Truck2035,215,2,1
596,Truck2036,215,2,1
597,Truck2037,215,2,1
598,Truck2038,215,2,1
599,Truck2039,215,2,1
600,Truck2040,215,2,1
601,Truck2041,215,2,1
602,Truck2042,215,2,1
603,Truck2043,215,2,1
604,Truck2044,215,2,1
605,Truck2045,215,2,1
606,Truck2046,215,2,1
607,Truck2047,215,2,1
608,Truck2048,215,2,1
609,Truck2049,215,2,1
610,Truck2050,215,2,1
611,Truck2051,215,2,1
612,Truck2052,215,2,1
613,Truck2053,215,2,1
614,Truck2054,215,2,1
615,Truck2055,215,2,1
616,Truck2056,215,2,1
617,Truck2057,215,2,1
618,Truck2058,215,2,1
619,Truck2059,215,2,1
620,Truck2060,215,2,1
621,Truck2061,215,2,1
622,Truck2062,215,2,1
623,Truck2063,215,2,1
624,Truck2064,215,2,1
625,Truck2065,215,2,1
626,Truck2066,215,2,1
627,Truck2067,215,2,1
628,Truck2068,215,2,1
629,Truck2069,215,2,1
630,Truck2070,215,2,1
631,Truck2071,215,2,1
632,Truck2072,215,2,1
633,Truck2073,215,2,1
634,Truck2074,215,2,1
635,Truck2075,215,2,1
636,Truck2076,215,2,1
637,Truck2077,215,2,1
638,Truck2078,215,2,1
639,Truck2079,215,2,1
640,Truck2080,215,2,1
641,Truck2081,215,2,1
642,Truck2082,215,2,1
643,Truck2083,215,2,1
644,Truck2084,215,2,1
645,Truck2085,215,2,1
646,Truck2086,215,2,1
647,Truck2087,215,2,1
648,Truck2088,215,2,1
649,Truck2089,215,2,1
650,Truck2090,215,2,1
651,Truck2091,215,2,1
652,Truck2092,215,2,1
653,Truck2093,215,2,1
654,Truck2094,215,2,1
655,Truck2095,215,2,1
656,Truck2096,215,2,1
657,Truck2097,215,2,1
658,Truck2098,215,2,1
659,Truck2099,215,2,1
660,Truck2100,215,2,1
661,Truck2101,215,2,1
662,Truck2102,215,2,1
663,Truck2103,215,2,1
664,Truck2104,215,2,1
665,Truck2105,215,2,1
666,Truck2106,215,2,1
667,Truck2107,215,2,1
668,Truck2108,215,2,1
669,Truck2109,215,2,1
670,Truck2110,215,2,1
671,Truck2111,215,2,1
672,Truck2112,215,2,1
673,Truck2113,215,2,1
674,Truck2114,215,2,1
675,Truck2115,215,2,1
676,Truck2116,215,2,1
677,Truck2117,215,2,1
678,Truck2118,215,2,1
679,Truck2119,215,2,1
680,Truck2120,215,2,1
681,Truck2121,215,2,1
682,Truck2122,215,2,1
683,Truck2123,215,2,1
684,Truck2124,215,2,1
685,Truck2125,215,2,1
686,Truck2126,215,2,1
687,Truck2127,215,2,1
688,Truck2128,215,2,1
689,Truck2129,215,2,1
690,Truck2130,215,2,1
691,Truck2131,215,2,1
692,Truck2132,215,2,1
693,Truck2133,215,2,1
694,Truck2134,215,2,1
695,Truck2135,215,2,1
696,Truck2136,215,2,1
697,Truck2137,215,2,1
698,Truck2138,215,2,1
699,Truck2139,215,2,1
700,Truck2140,215,2,1
701,Truck2141,215,2,1
702,Truck2142,215,2,1
703,Truck2143,215,2,1
704,Truck2144,215,2,1
705,Truck2145,215,2,1
706,Truck2146,215,2,1
707,Truck2147,215,2,1
708,Truck2148,215,2,1
709,Truck2149,215,2,1
710,Truck2150,215,2,1
711,Truck2151,215,2,1
712,Truck2152,215,2,1
713,Truck2153,215,2,1
714,Truck2154,215,2,1
715,Truck2155,215,2,1
716,Truck2156,215,2,1
717,Truck2157,215,2,1
718,Truck2158,215,2,1
719,Truck2159,215,2,1
720,Truck2160,215,2,1
721,Truck2161,215,2,1
722,Truck2162,215,2,1
723,Truck2163,215,2,1
724,Truck2164,215,2,1
725,Truck2165,215,2,1
726,Truck2166,215,2,1
727,Truck2167,215,2,1
728,Truck2168,215,2,1
729,Truck2169,215,2,1
730,Truck2170,215,2,1
731,Truck2171,215,2,1
732,Truck2172,215,2,1
733,Truck2173,215,2,1
734,Truck2174,215,2,1
735,Truck2175,215,2,1
736,Truck2176,215,2,1
737,Truck2177,215,2,1
