index,id,drive_time,replication,scenario
16734,Truck17281,319,1,6
16735,Truck17282,318,1,6
16736,Truck17280,330,1,6
16737,Truck17285,318,1,6
16738,Truck17287,316,1,6
16739,Truck17284,332,1,6
16740,Truck17283,343,1,6
16741,Truck17289,323,1,6
16742,Truck17290,319,1,6
16743,Truck17288,332,1,6
16744,Truck17292,312,1,6
16745,Truck17293,308,1,6
16746,Truck17286,346,1,6
16747,Truck17294,310,1,6
16748,Truck17291,328,1,6
16749,Truck17295,323,1,6
16750,Truck17298,309,1,6
16751,Truck17296,324,1,6
16752,Truck17299,309,1,6
16753,Truck17297,321,1,6
16754,Truck17300,317,1,6
16755,Truck17303,302,1,6
16756,Truck17301,321,1,6
16757,Truck17302,332,1,6
16758,Truck17304,340,1,6
16759,Truck17307,330,1,6
16760,Truck17310,322,1,6
16761,Truck17305,352,1,6
16762,Truck17312,323,1,6
16763,Truck17306,356,1,6
16764,Truck17316,307,1,6
16765,Truck17308,348,1,6
16766,Truck17315,315,1,6
16767,Truck17318,301,1,6
16768,Truck17313,330,1,6
16769,Truck17309,351,1,6
16770,Truck17311,341,1,6
16771,Truck17317,311,1,6
16772,Truck17322,297,1,6
16773,Truck17314,347,1,6
16774,Truck17323,311,1,6
16775,Truck17319,339,1,6
16776,Truck17327,299,1,6
16777,Truck17321,331,1,6
16778,Truck17325,316,1,6
16779,Truck17320,342,1,6
16780,Truck17329,306,1,6
16781,Truck17324,333,1,6
16782,Truck17326,330,1,6
16783,Truck17330,310,1,6
16784,Truck17328,323,1,6
16785,Truck17333,308,1,6
16786,Truck17334,307,1,6
16787,Truck17332,327,1,6
16788,Truck17331,339,1,6
16789,Truck17338,321,1,6
16790,Truck17341,307,1,6
16791,Truck17339,320,1,6
16792,Truck17337,338,1,6
16793,Truck17336,348,1,6
16794,Truck17340,331,1,6
16795,Truck17335,358,1,6
16796,Truck17345,308,1,6
16797,Truck17342,337,1,6
16798,Truck17343,334,1,6
16799,Truck17344,332,1,6
16800,Truck17347,327,1,6
16801,Truck17349,317,1,6
16802,Truck17346,342,1,6
16803,Truck17352,314,1,6
16804,Truck17353,309,1,6
16805,Truck17348,338,1,6
16806,Truck17351,337,1,6
16807,Truck17357,308,1,6
16808,Truck17350,348,1,6
16809,Truck17355,324,1,6
16810,Truck17356,319,1,6
16811,Truck17354,342,1,6
16812,Truck17358,323,1,6
16813,Truck17360,315,1,6
16814,Truck17362,305,1,6
16815,Truck17363,308,1,6
16816,Truck17359,333,1,6
16817,Truck17361,341,1,6
16818,Truck17364,326,1,6
16819,Truck17366,325,1,6
16820,Truck17367,320,1,6
16821,Truck17368,318,1,6
16822,Truck17365,341,1,6
16823,Truck17370,317,1,6
16824,Truck17369,325,1,6
16825,Truck17372,322,1,6
16826,Truck17371,332,1,6
16827,Truck17374,326,1,6
16828,Truck17379,309,1,6
16829,Truck17373,341,1,6
16830,Truck17375,334,1,6
16831,Truck17380,309,1,6
16832,Truck17378,320,1,6
16833,Truck17376,339,1,6
16834,Truck17383,311,1,6
16835,Truck17382,320,1,6
16836,Truck17384,319,1,6
16837,Truck17387,307,1,6
16838,Truck17377,358,1,6
16839,Truck17381,340,1,6
16840,Truck17390,304,1,6
16841,Truck17385,331,1,6
16842,Truck17389,314,1,6
16843,Truck17388,320,1,6
16844,Truck17386,334,1,6
16845,Truck17394,306,1,6
16846,Truck17393,320,1,6
16847,Truck17392,327,1,6
16848,Truck17391,339,1,6
16849,Truck17397,322,1,6
16850,Truck17400,308,1,6
16851,Truck17396,330,1,6
16852,Truck17395,337,1,6
16853,Truck17401,320,1,6
16854,Truck17398,338,1,6
16855,Truck17403,321,1,6
16856,Truck17404,319,1,6
16857,Truck17406,311,1,6
16858,Truck17408,303,1,6
16859,Truck17399,350,1,6
16860,Truck17405,322,1,6
16861,Truck17402,341,1,6
16862,Truck17410,314,1,6
16863,Truck17407,333,1,6
16864,Truck17411,321,1,6
16865,Truck17412,322,1,6
16866,Truck17415,312,1,6
16867,Truck17418,302,1,6
16868,Truck17416,313,1,6
16869,Truck17409,352,1,6
16870,Truck17413,344,1,6
16871,Truck17414,343,1,6
16872,Truck17421,319,1,6
16873,Truck17424,307,1,6
16874,Truck17417,348,1,6
16875,Truck17420,333,1,6
16876,Truck17422,325,1,6
16877,Truck17419,344,1,6
16878,Truck17423,327,1,6
16879,Truck17430,302,1,6
16880,Truck17426,330,1,6
16881,Truck17425,343,1,6
16882,Truck17432,308,1,6
16883,Truck17428,331,1,6
16884,Truck17427,341,1,6
16885,Truck17429,334,1,6
16886,Truck17431,326,1,6
16887,Truck17435,313,1,6
16888,Truck17436,308,1,6
16889,Truck17434,319,1,6
16890,Truck17438,306,1,6
16891,Truck17433,333,1,6
16892,Truck17439,304,1,6
16893,Truck17437,344,1,6
16894,Truck17440,332,1,6
16895,Truck17441,330,1,6
16896,Truck17444,320,1,6
16897,Truck17445,316,1,6
16898,Truck17442,337,1,6
16899,Truck17447,321,1,6
16900,Truck17443,342,1,6
16901,Truck17449,317,1,6
16902,Truck17451,312,1,6
16903,Truck17448,328,1,6
16904,Truck17453,312,1,6
16905,Truck17456,301,1,6
16906,Truck17446,354,1,6
16907,Truck17454,315,1,6
16908,Truck17452,329,1,6
16909,Truck17450,347,1,6
16910,Truck17458,314,1,6
16911,Truck17455,343,1,6
16912,Truck17459,324,1,6
16913,Truck17457,337,1,6
16914,Truck17461,322,1,6
16915,Truck17462,322,1,6
16916,Truck17460,335,1,6
16917,Truck17467,309,1,6
16918,Truck17464,328,1,6
16919,Truck17469,308,1,6
16920,Truck17463,339,1,6
16921,Truck17468,314,1,6
16922,Truck17465,332,1,6
16923,Truck17471,302,1,6
16924,Truck17470,318,1,6
16925,Truck17466,341,1,6
16926,Truck17472,318,1,6
16927,Truck17473,316,1,6
16928,Truck17477,304,1,6
16929,Truck17475,317,1,6
16930,Truck17474,336,1,6
16931,Truck17476,329,1,6
16932,Truck17478,322,1,6
16933,Truck17480,316,1,6
16934,Truck17483,307,1,6
16935,Truck17479,335,1,6
16936,Truck17481,331,1,6
16937,Truck17489,301,1,6
16938,Truck17488,309,1,6
16939,Truck17490,308,1,6
16940,Truck17482,351,1,6
16941,Truck17484,344,1,6
16942,Truck17487,336,1,6
16943,Truck17486,342,1,6
16944,Truck17485,350,1,6
16945,Truck17493,318,1,6
16946,Truck17491,330,1,6
16947,Truck17494,315,1,6
16948,Truck17492,332,1,6
16949,Truck17501,303,1,6
16950,Truck17496,335,1,6
16951,Truck17503,305,1,6
16952,Truck17495,350,1,6
16953,Truck17497,342,1,6
16954,Truck17498,341,1,6
16955,Truck17499,337,1,6
16956,Truck17500,333,1,6
16957,Truck17505,320,1,6
16958,Truck17504,326,1,6
16959,Truck17502,342,1,6
16960,Truck17506,324,1,6
16961,Truck17508,315,1,6
16962,Truck17507,329,1,6
16963,Truck17509,336,1,6
16964,Truck17510,332,1,6
16965,Truck17513,322,1,6
16966,Truck17511,336,1,6
16967,Truck17514,324,1,6
16968,Truck17516,321,1,6
16969,Truck17512,345,1,6
16970,Truck17518,319,1,6
16971,Truck17515,347,1,6
16972,Truck17523,310,1,6
16973,Truck17517,347,1,6
16974,Truck17525,313,1,6
16975,Truck17526,311,1,6
16976,Truck17519,347,1,6
16977,Truck17520,342,1,6
16978,Truck17522,336,1,6
16979,Truck17524,326,1,6
16980,Truck17521,342,1,6
