index,id,drive_time,replication,scenario
22113,Truck23041,659,1,8
22114,Truck23040,665,1,8
22115,Truck23047,632,1,8
22116,Truck23043,655,1,8
22117,Truck23045,660,1,8
22118,Truck23048,647,1,8
22119,Truck23046,669,1,8
22120,Truck23059,609,1,8
22121,Truck23042,698,1,8
22122,Truck23053,658,1,8
22123,Truck23052,664,1,8
22124,Truck23044,721,1,8
22125,Truck23051,687,1,8
22126,Truck23049,701,1,8
22127,Truck23054,690,1,8
22128,Truck23050,711,1,8
22129,Truck23063,652,1,8
22130,Truck23060,669,1,8
22131,Truck23064,659,1,8
22132,Truck23056,700,1,8
22133,Truck23057,695,1,8
22134,Truck23058,691,1,8
22135,Truck23055,708,1,8
22136,Truck23066,655,1,8
22137,Truck23065,666,1,8
22138,Truck23061,694,1,8
22139,Truck23062,691,1,8
22140,Truck23068,670,1,8
22141,Truck23067,678,1,8
22142,Truck23069,669,1,8
22143,Truck23073,666,1,8
22144,Truck23070,683,1,8
22145,Truck23075,661,1,8
22146,Truck23071,684,1,8
22147,Truck23072,686,1,8
22148,Truck23074,690,1,8
22149,Truck23076,681,1,8
22150,Truck23079,670,1,8
22151,Truck23078,682,1,8
22152,Truck23081,671,1,8
22153,Truck23080,678,1,8
22154,Truck23085,659,1,8
22155,Truck23082,683,1,8
22156,Truck23091,651,1,8
22157,Truck23087,672,1,8
22158,Truck23088,672,1,8
22159,Truck23077,730,1,8
22160,Truck23086,685,1,8
22161,Truck23092,655,1,8
22162,Truck23083,701,1,8
22163,Truck23084,708,1,8
22164,Truck23099,646,1,8
22165,Truck23089,704,1,8
22166,Truck23097,666,1,8
22167,Truck23090,702,1,8
22168,Truck23095,679,1,8
22169,Truck23098,670,1,8
22170,Truck23093,696,1,8
22171,Truck23102,674,1,8
22172,Truck23108,644,1,8
22173,Truck23111,630,1,8
22174,Truck23100,690,1,8
22175,Truck23096,715,1,8
22176,Truck23113,633,1,8
22177,Truck23106,671,1,8
22178,Truck23094,733,1,8
22179,Truck23107,670,1,8
22180,Truck23115,630,1,8
22181,Truck23105,688,1,8
22182,Truck23103,707,1,8
22183,Truck23116,649,1,8
22184,Truck23101,726,1,8
22185,Truck23110,686,1,8
22186,Truck23104,723,1,8
22187,Truck23124,626,1,8
22188,Truck23122,645,1,8
22189,Truck23109,714,1,8
22190,Truck23128,623,1,8
22191,Truck23118,676,1,8
22192,Truck23120,668,1,8
22193,Truck23119,675,1,8
22194,Truck23112,711,1,8
22195,Truck23121,680,1,8
22196,Truck23123,671,1,8
22197,Truck23114,724,1,8
22198,Truck23117,716,1,8
22199,Truck23126,677,1,8
22200,Truck23130,657,1,8
22201,Truck23132,655,1,8
22202,Truck23136,649,1,8
22203,Truck23143,624,1,8
22204,Truck23131,688,1,8
22205,Truck23138,657,1,8
