index,id,drive_time,replication,scenario
19480,Truck20163,681,1,7
19481,Truck20161,701,1,7
19482,Truck20166,680,1,7
19483,Truck20174,654,1,7
19484,Truck20164,712,1,7
19485,Truck20167,697,1,7
19486,Truck20162,731,1,7
19487,Truck20160,747,1,7
19488,Truck20169,718,1,7
19489,Truck20179,691,1,7
19490,Truck20180,687,1,7
19491,Truck20173,725,1,7
19492,Truck20177,714,1,7
19493,Truck20175,727,1,7
19494,Truck20172,744,1,7
19495,Truck20184,692,1,7
19496,Truck20168,779,1,7
19497,Truck20170,769,1,7
19498,Truck20165,796,1,7
19499,Truck20178,734,1,7
19500,Truck20189,683,1,7
19501,Truck20171,780,1,7
19502,Truck20191,694,1,7
19503,Truck20176,776,1,7
19504,Truck20185,733,1,7
19505,Truck20201,658,1,7
19506,Truck20200,669,1,7
19507,Truck20194,703,1,7
19508,Truck20186,748,1,7
19509,Truck20181,777,1,7
19510,Truck20192,723,1,7
19511,Truck20183,773,1,7
19512,Truck20193,725,1,7
19513,Truck20182,787,1,7
19514,Truck20213,637,1,7
19515,Truck20190,753,1,7
19516,Truck20197,721,1,7
19517,Truck20196,727,1,7
19518,Truck20204,692,1,7
19519,Truck20195,746,1,7
19520,Truck20206,692,1,7
19521,Truck20187,788,1,7
19522,Truck20211,675,1,7
19523,Truck20214,662,1,7
19524,Truck20188,794,1,7
19525,Truck20198,747,1,7
19526,Truck20209,695,1,7
19527,Truck20205,726,1,7
19528,Truck20216,671,1,7
19529,Truck20207,722,1,7
19530,Truck20203,747,1,7
19531,Truck20199,771,1,7
19532,Truck20210,719,1,7
19533,Truck20208,731,1,7
19534,Truck20202,764,1,7
19535,Truck20219,688,1,7
19536,Truck20212,726,1,7
19537,Truck20215,720,1,7
19538,Truck20224,684,1,7
19539,Truck20218,718,1,7
19540,Truck20227,683,1,7
19541,Truck20221,719,1,7
19542,Truck20217,749,1,7
19543,Truck20223,719,1,7
19544,Truck20222,731,1,7
19545,Truck20220,744,1,7
19546,Truck20232,685,1,7
19547,Truck20225,736,1,7
19548,Truck20234,696,1,7
19549,Truck20229,722,1,7
19550,Truck20241,664,1,7
19551,Truck20231,717,1,7
