index,id,drive_time,replication,scenario
13963,Truck14400,215,1,5
13964,Truck14401,215,1,5
13965,Truck14402,215,1,5
13966,Truck14403,215,1,5
13967,Truck14404,215,1,5
13968,Truck14405,215,1,5
13969,Truck14406,215,1,5
13970,Truck14407,215,1,5
13971,Truck14408,215,1,5
13972,Truck14409,215,1,5
13973,Truck14410,215,1,5
13974,Truck14411,215,1,5
13975,Truck14412,215,1,5
13976,Truck14413,215,1,5
13977,Truck14414,215,1,5
13978,Truck14415,215,1,5
13979,Truck14416,215,1,5
13980,Truck14417,215,1,5
13981,Truck14418,215,1,5
13982,Truck14419,215,1,5
13983,Truck14420,215,1,5
13984,Truck14421,215,1,5
13985,Truck14422,215,1,5
13986,Truck14423,215,1,5
13987,Truck14424,215,1,5
13988,Truck14425,215,1,5
13989,Truck14426,215,1,5
13990,Truck14427,215,1,5
13991,Truck14428,215,1,5
13992,Truck14429,215,1,5
13993,Truck14430,215,1,5
13994,Truck14431,215,1,5
13995,Truck14432,215,1,5
13996,Truck14433,215,1,5
13997,Truck14434,215,1,5
13998,Truck14435,215,1,5
13999,Truck14436,215,1,5
14000,Truck14437,215,1,5
14001,Truck14438,215,1,5
14002,Truck14439,215,1,5
14003,Truck14440,215,1,5
14004,Truck14441,215,1,5
14005,Truck14442,215,1,5
14006,Truck14443,215,1,5
14007,Truck14444,215,1,5
14008,Truck14445,215,1,5
14009,Truck14446,215,1,5
14010,Truck14447,215,1,5
14011,Truck14448,215,1,5
14012,Truck14449,215,1,5
14013,Truck14450,215,1,5
14014,Truck14451,215,1,5
14015,Truck14452,215,1,5
14016,Truck14453,215,1,5
14017,Truck14454,215,1,5
14018,Truck14455,215,1,5
14019,Truck14456,215,1,5
14020,Truck14457,215,1,5
14021,Truck14458,215,1,5
14022,Truck14459,215,1,5
14023,Truck14460,215,1,5
14024,Truck14461,215,1,5
14025,Truck14462,215,1,5
14026,Truck14463,215,1,5
14027,Truck14464,215,1,5
14028,Truck14465,215,1,5
14029,Truck14466,215,1,5
14030,Truck14467,215,1,5
14031,Truck14468,215,1,5
14032,Truck14469,215,1,5
14033,Truck14470,215,1,5
14034,Truck14471,215,1,5
14035,Truck14472,215,1,5
14036,Truck14473,215,1,5
14037,Truck14474,215,1,5
14038,Truck14475,215,1,5
14039,Truck14476,215,1,5
14040,Truck14477,215,1,5
14041,Truck14478,215,1,5
14042,Truck14479,215,1,5
14043,Truck14480,215,1,5
14044,Truck14481,215,1,5
14045,Truck14482,215,1,5
14046,Truck14483,215,1,5
14047,Truck14484,215,1,5
14048,Truck14485,215,1,5
14049,Truck14486,215,1,5
14050,Truck14487,215,1,5
14051,Truck14488,215,1,5
14052,Truck14489,215,1,5
14053,Truck14490,215,1,5
14054,Truck14491,215,1,5
14055,Truck14492,215,1,5
14056,Truck14493,215,1,5
14057,Truck14494,215,1,5
14058,Truck14495,215,1,5
14059,Truck14496,215,1,5
14060,Truck14497,215,1,5
14061,Truck14498,215,1,5
14062,Truck14499,215,1,5
14063,Truck14500,215,1,5
14064,Truck14501,215,1,5
14065,Truck14502,215,1,5
14066,Truck14503,215,1,5
14067,Truck14504,215,1,5
14068,Truck14505,215,1,5
14069,Truck14506,215,1,5
14070,Truck14507,215,1,5
14071,Truck14508,215,1,5
14072,Truck14509,215,1,5
14073,Truck14510,215,1,5
14074,Truck14511,215,1,5
14075,Truck14512,215,1,5
14076,Truck14513,215,1,5
14077,Truck14514,215,1,5
14078,Truck14515,215,1,5
14079,Truck14516,215,1,5
14080,Truck14517,215,1,5
14081,Truck14518,215,1,5
14082,Truck14519,215,1,5
14083,Truck14520,215,1,5
14084,Truck14521,215,1,5
14085,Truck14522,215,1,5
14086,Truck14523,215,1,5
14087,Truck14524,215,1,5
14088,Truck14525,215,1,5
14089,Truck14526,215,1,5
14090,Truck14527,215,1,5
14091,Truck14528,215,1,5
14092,Truck14529,215,1,5
14093,Truck14530,215,1,5
14094,Truck14531,215,1,5
14095,Truck14532,215,1,5
14096,Truck14533,215,1,5
14097,Truck14534,215,1,5
14098,Truck14535,215,1,5
14099,Truck14536,215,1,5
14100,Truck14537,215,1,5
14101,Truck14538,215,1,5
14102,Truck14539,215,1,5
14103,Truck14540,215,1,5
14104,Truck14541,215,1,5
14105,Truck14542,215,1,5
14106,Truck14543,215,1,5
14107,Truck14544,215,1,5
14108,Truck14545,215,1,5
14109,Truck14546,215,1,5
14110,Truck14547,215,1,5
14111,Truck14548,215,1,5
14112,Truck14549,215,1,5
14113,Truck14550,215,1,5
14114,Truck14551,215,1,5
14115,Truck14552,215,1,5
14116,Truck14553,215,1,5
14117,Truck14554,215,1,5
14118,Truck14555,215,1,5
14119,Truck14556,215,1,5
14120,Truck14557,215,1,5
14121,Truck14558,215,1,5
14122,Truck14559,215,1,5
14123,Truck14560,215,1,5
14124,Truck14561,215,1,5
14125,Truck14562,215,1,5
14126,Truck14563,215,1,5
14127,Truck14564,215,1,5
14128,Truck14565,215,1,5
14129,Truck14566,215,1,5
14130,Truck14567,215,1,5
14131,Truck14568,215,1,5
14132,Truck14569,215,1,5
14133,Truck14570,215,1,5
14134,Truck14571,215,1,5
14135,Truck14572,215,1,5
14136,Truck14573,215,1,5
14137,Truck14574,215,1,5
14138,Truck14575,215,1,5
14139,Truck14576,215,1,5
14140,Truck14577,215,1,5
14141,Truck14578,215,1,5
14142,Truck14579,215,1,5
14143,Truck14580,215,1,5
14144,Truck14581,215,1,5
14145,Truck14582,215,1,5
14146,Truck14583,215,1,5
14147,Truck14584,215,1,5
14148,Truck14585,215,1,5
14149,Truck14586,215,1,5
14150,Truck14587,215,1,5
14151,Truck14588,215,1,5
14152,Truck14589,215,1,5
14153,Truck14590,215,1,5
14154,Truck14591,215,1,5
14155,Truck14592,215,1,5
14156,Truck14593,215,1,5
14157,Truck14594,215,1,5
14158,Truck14595,215,1,5
14159,Truck14596,215,1,5
14160,Truck14597,215,1,5
14161,Truck14598,215,1,5
14162,Truck14599,215,1,5
14163,Truck14600,215,1,5
14164,Truck14601,215,1,5
14165,Truck14602,215,1,5
14166,Truck14603,215,1,5
14167,Truck14604,215,1,5
14168,Truck14605,215,1,5
14169,Truck14606,215,1,5
14170,Truck14607,215,1,5
14171,Truck14608,215,1,5
14172,Truck14609,215,1,5
14173,Truck14610,215,1,5
14174,Truck14611,215,1,5
14175,Truck14612,215,1,5
14176,Truck14613,215,1,5
14177,Truck14614,215,1,5
14178,Truck14615,215,1,5
14179,Truck14616,215,1,5
14180,Truck14617,215,1,5
14181,Truck14618,215,1,5
14182,Truck14619,215,1,5
14183,Truck14620,215,1,5
14184,Truck14621,215,1,5
14185,Truck14622,215,1,5
14186,Truck14623,215,1,5
14187,Truck14624,215,1,5
14188,Truck14625,215,1,5
14189,Truck14626,215,1,5
14190,Truck14627,215,1,5
14191,Truck14628,215,1,5
14192,Truck14629,215,1,5
14193,Truck14630,215,1,5
14194,Truck14631,215,1,5
14195,Truck14632,215,1,5
14196,Truck14633,215,1,5
14197,Truck14634,215,1,5
14198,Truck14635,215,1,5
14199,Truck14636,215,1,5
14200,Truck14637,215,1,5
14201,Truck14638,215,1,5
14202,Truck14639,215,1,5
14203,Truck14640,215,1,5
14204,Truck14641,215,1,5
14205,Truck14642,215,1,5
14206,Truck14643,215,1,5
14207,Truck14644,215,1,5
14208,Truck14645,215,1,5
14209,Truck14646,215,1,5
14210,Truck14647,215,1,5
14211,Truck14648,215,1,5
14212,Truck14649,215,1,5
14213,Truck14650,215,1,5
14214,Truck14651,215,1,5
14215,Truck14652,215,1,5
14216,Truck14653,215,1,5
14217,Truck14654,215,1,5
14218,Truck14655,215,1,5
14219,Truck14656,215,1,5
14220,Truck14657,215,1,5
14221,Truck14658,215,1,5
14222,Truck14659,215,1,5
14223,Truck14660,215,1,5
14224,Truck14661,215,1,5
14225,Truck14662,215,1,5
14226,Truck14663,215,1,5
14227,Truck14664,215,1,5
14228,Truck14665,215,1,5
14229,Truck14666,215,1,5
14230,Truck14667,215,1,5
14231,Truck14668,215,1,5
14232,Truck14669,215,1,5
14233,Truck14670,215,1,5
14234,Truck14671,215,1,5
14235,Truck14672,215,1,5
14236,Truck14673,215,1,5
14237,Truck14674,215,1,5
14238,Truck14675,215,1,5
14239,Truck14676,215,1,5
14240,Truck14677,215,1,5
14241,Truck14678,215,1,5
14242,Truck14679,215,1,5
14243,Truck14680,215,1,5
14244,Truck14681,215,1,5
14245,Truck14682,215,1,5
14246,Truck14683,215,1,5
14247,Truck14684,215,1,5
14248,Truck14685,215,1,5
14249,Truck14686,215,1,5
14250,Truck14687,215,1,5
14251,Truck14688,215,1,5
14252,Truck14689,215,1,5
14253,Truck14690,215,1,5
14254,Truck14691,215,1,5
14255,Truck14692,215,1,5
14256,Truck14693,215,1,5
14257,Truck14694,215,1,5
14258,Truck14695,215,1,5
14259,Truck14696,215,1,5
14260,Truck14697,215,1,5
14261,Truck14698,215,1,5
14262,Truck14699,215,1,5
14263,Truck14700,215,1,5
14264,Truck14701,215,1,5
14265,Truck14702,215,1,5
14266,Truck14703,215,1,5
14267,Truck14704,215,1,5
14268,Truck14705,215,1,5
14269,Truck14706,215,1,5
14270,Truck14707,215,1,5
14271,Truck14708,215,1,5
14272,Truck14709,215,1,5
14273,Truck14710,215,1,5
14274,Truck14711,215,1,5
14275,Truck14712,215,1,5
14276,Truck14713,215,1,5
14277,Truck14714,215,1,5
14278,Truck14715,215,1,5
14279,Truck14716,215,1,5
14280,Truck14717,215,1,5
14281,Truck14718,215,1,5
14282,Truck14719,215,1,5
14283,Truck14720,215,1,5
14284,Truck14721,215,1,5
14285,Truck14722,215,1,5
14286,Truck14723,215,1,5
14287,Truck14724,215,1,5
14288,Truck14725,215,1,5
14289,Truck14726,215,1,5
14290,Truck14727,215,1,5
14291,Truck14728,215,1,5
14292,Truck14729,215,1,5
14293,Truck14730,215,1,5
14294,Truck14731,215,1,5
14295,Truck14732,215,1,5
14296,Truck14733,215,1,5
14297,Truck14734,215,1,5
14298,Truck14735,215,1,5
14299,Truck14736,215,1,5
14300,Truck14737,215,1,5
14301,Truck14738,215,1,5
14302,Truck14739,215,1,5
14303,Truck14740,215,1,5
14304,Truck14741,215,1,5
14305,Truck14742,215,1,5
14306,Truck14743,215,1,5
14307,Truck14744,215,1,5
14308,Truck14745,215,1,5
14309,Truck14746,215,1,5
14310,Truck14747,215,1,5
14311,Truck14748,215,1,5
14312,Truck14749,215,1,5
14313,Truck14750,215,1,5
14314,Truck14751,215,1,5
14315,Truck14752,215,1,5
14316,Truck14753,215,1,5
14317,Truck14754,215,1,5
14318,Truck14755,215,1,5
14319,Truck14756,215,1,5
14320,Truck14757,215,1,5
14321,Truck14758,215,1,5
14322,Truck14759,215,1,5
14323,Truck14760,215,1,5
14324,Truck14761,215,1,5
14325,Truck14762,215,1,5
14326,Truck14763,215,1,5
14327,Truck14764,215,1,5
14328,Truck14765,215,1,5
14329,Truck14766,215,1,5
14330,Truck14767,215,1,5
14331,Truck14768,215,1,5
14332,Truck14769,215,1,5
14333,Truck14770,215,1,5
14334,Truck14771,215,1,5
14335,Truck14772,215,1,5
14336,Truck14773,215,1,5
