road	Z5903
km	0.137
type	Box Culvert
lrpName	LRPSa
name	.
length	2
condition	A
structureNr	110194
est cost	0
roadName	Patgram-Dohagram-Angarpota Sit Mohal Road
chainage	0.137
width	7.3
constructionYear	1985
spans	1
zone	Rangpur
circle	Rangpur
division	Lalmonirhat
sub-division	Lalmonirhat
lat	26.34638888888889
lon	89.02055555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110194&vRoadID=630&vSurveyYear=2004&vSubdivID=290
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110194&vRoadID=630&vSurveyYear=2004&vSubdivID=290
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110194&vRoadID=630&vSurveyYear=2004&vSubdivID=290
