road	Z5903
km	11.611
type	Slab Culvert
lrpName	LRP011b
name	3 no. pipe
length	6.65
condition	A
structureNr	110238
est cost	0
roadName	Patgram-Dohagram-Angarpota Sit Mohal Road
chainage	11.611
width	4.95
constructionYear	1978
spans	3
zone	Rangpur
circle	Rangpur
division	Lalmonirhat
sub-division	Lalmonirhat
lat	26.294722222222223
lon	88.96583333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110238&vRoadID=630&vSurveyYear=2004&vSubdivID=290
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110238&vRoadID=630&vSurveyYear=2004&vSubdivID=290
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110238&vRoadID=630&vSurveyYear=2004&vSubdivID=290
