road	Z5051
km	0.025
type	Box Culvert
lrpName	LRPSa
name	.
length	6.6
condition	A
structureNr	115350
est cost	0
roadName	Baiguni-Durgahata-Poradah Road
chainage	0.025
width	5.5
constructionYear	1992
spans	1
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Sherpur (Bogra)
lat	24.878666666666668
lon	89.4833888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115350&vRoadID=646&vSurveyYear=2006&vSubdivID=292
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115350&vRoadID=646&vSurveyYear=2006&vSubdivID=292
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115350&vRoadID=646&vSurveyYear=2006&vSubdivID=292
