road	Z5051
km	4.69
type	PC Girder Bridge
lrpName	LRP005c
name	.
length	90
condition	A
structureNr	115354
est cost	0
roadName	Baiguni-Durgahata-Poradah Road
chainage	4.69
width	7.6
constructionYear	2006
spans	3
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Sherpur (Bogra)
lat	24.851666666666667
lon	89.50627777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115354&vRoadID=646&vSurveyYear=2006&vSubdivID=292
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115354&vRoadID=646&vSurveyYear=2006&vSubdivID=292
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115354&vRoadID=646&vSurveyYear=2006&vSubdivID=292
