road	Z6029
km	2.66
type	RCC Girder Bridge
lrpName	LRP002a
name	.
length	14
condition	B
structureNr	107111
est cost	0.02
roadName	Baraigram Thana-Zonail-Chatmohor Road
chainage	2.66
width	4.93
constructionYear	1988
spans	1
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.237222222222222
lon	89.27
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107111&vRoadID=591&vSurveyYear=2004&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107111&vRoadID=591&vSurveyYear=2004&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107111&vRoadID=591&vSurveyYear=2004&vSubdivID=315
