road	Z1221
km	0.9
type	Box Culvert
lrpName	LRPSa
name	.
length	12.5
condition	A
structureNr	117251
est cost	0
roadName	Nabipur-Sreekail Road
chainage	0.9
width	7.3
constructionYear	2006
spans	2
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.645555555555553
lon	90.94775
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117251&vRoadID=467&vSurveyYear=2006&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117251&vRoadID=467&vSurveyYear=2006&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117251&vRoadID=467&vSurveyYear=2006&vSubdivID=544
