road	Z1221
km	3.38
type	Box Culvert
lrpName	LRP003d
name	.
length	4.63
condition	A
structureNr	117255
est cost	0
roadName	Nabipur-Sreekail Road
chainage	3.38
width	4.52
constructionYear	1990
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.66408333333333
lon	90.94775
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117255&vRoadID=467&vSurveyYear=2006&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117255&vRoadID=467&vSurveyYear=2006&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117255&vRoadID=467&vSurveyYear=2006&vSubdivID=544
