road	Z1411
km	3.189
type	Slab Culvert
lrpName	LRP003a
name	POIL GOCHA
length	0.8
condition	A
structureNr	106045
est cost	0
roadName	Khajuria-Pailgachha-Barura Road
chainage	3.189
width	5.5
constructionYear	1996
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.286805555555556
lon	91.00097222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106045&vRoadID=473&vSurveyYear=2004&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106045&vRoadID=473&vSurveyYear=2004&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106045&vRoadID=473&vSurveyYear=2004&vSubdivID=543
