road	Z1411
km	13.211
type	Box Culvert
lrpName	LRP013a
name	ASLODIA[4]
length	3
condition	C
structureNr	114166
est cost	11.25
roadName	Khajuria-Pailgachha-Barura Road
chainage	13.211
width	4.6
constructionYear	1995
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.342527777777775
lon	91.03033333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114166&vRoadID=473&vSurveyYear=2004&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114166&vRoadID=473&vSurveyYear=2004&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114166&vRoadID=473&vSurveyYear=2004&vSubdivID=543
