road	Z1425
km	14.45
type	Box Culvert
lrpName	LRP014c
name	.
length	4.4
condition	A
structureNr	117330
est cost	0
roadName	Boktarmunshi-Kazirhat-Daganbhuiyan Road
chainage	14.45
width	4.8
constructionYear	1997
spans	1
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-1
lat	22.92452777777778
lon	91.30583333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117330&vRoadID=525&vSurveyYear=2006&vSubdivID=545
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117330&vRoadID=525&vSurveyYear=2006&vSubdivID=545
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117330&vRoadID=525&vSurveyYear=2006&vSubdivID=545
