road	Z1425
km	14.15
type	Box Culvert
lrpName	LRP014b
name	.
length	4.4
condition	A
structureNr	117329
est cost	0
roadName	Boktarmunshi-Kazirhat-Daganbhuiyan Road
chainage	14.15
width	4.8
constructionYear	1995
spans	1
zone	Comilla
circle	Noakhali
division	Feni
sub-division	Feni-1
lat	22.92213888888889
lon	91.30630555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117329&vRoadID=525&vSurveyYear=2006&vSubdivID=545
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117329&vRoadID=525&vSurveyYear=2006&vSubdivID=545
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117329&vRoadID=525&vSurveyYear=2006&vSubdivID=545
