road	Z5505
km	7.792
type	Truss with Steel Deck
lrpName	LRP007d
name	
length	40.25
condition	C
structureNr	119622
est cost	5.025
roadName	Mahashastan (Bogra-Rangpur National Highway)-Shibganj-Amtoli Road
chainage	7.792
width	
constructionYear	
spans	
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Bogra
lat	25.0091111 
lon	89.3155833 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119622&vRoadID=643&vSurveyYear=2013&vSubdivID=291
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119622&vRoadID=643&vSurveyYear=2013&vSubdivID=291
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119622&vRoadID=643&vSurveyYear=2013&vSubdivID=291
