road	R371
km	10.976
type	RCC Girder Bridge
lrpName	LRP011c
name	Tarakanda bridge
length	40
condition	C
structureNr	118891
est cost	0.244
roadName	Sherpur-Nakla-Phulpur-Mymensingh (Raghurampur) Road
chainage	10.976
width	
constructionYear	
spans	
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Phulpur
lat	24.8575278 
lon	90.4260827 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118891&vRoadID=116&vSurveyYear=2013&vSubdivID=531
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118891&vRoadID=116&vSurveyYear=2013&vSubdivID=531
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118891&vRoadID=116&vSurveyYear=2013&vSubdivID=531
