road	R371
km	44.609
type	PC Girder Bridge
lrpName	LRP045c
name	Nakla Bridge
length	21.7
condition	B
structureNr	121784
est cost	0.036
roadName	Sherpur-Nakla-Phulpur-Mymensingh (Raghurampur) Road
chainage	44.609
width	
constructionYear	
spans	
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	24.9720549 
lon	90.1759438 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121784&vRoadID=116&vSurveyYear=2013&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121784&vRoadID=116&vSurveyYear=2013&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121784&vRoadID=116&vSurveyYear=2013&vSubdivID=534
