road	R164
km	5.039
type	Box Culvert
lrpName	LRP005d
name	SHETAR GHAT
length	4.5
condition	A
structureNr	106841
est cost	0
roadName	Baraichhari-Kaptai Road
chainage	5.039
width	9.2
constructionYear	1988
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Chittagong
lat	22.49727777777778
lon	92.17800000000001
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106841&vRoadID=85&vSurveyYear=2004&vSubdivID=269
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106841&vRoadID=85&vSurveyYear=2004&vSubdivID=269
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106841&vRoadID=85&vSurveyYear=2004&vSubdivID=269
