road	Z7021
km	7.511
type	Slab Culvert
lrpName	LRP008b
name	.
length	2.2
condition	A
structureNr	109042
est cost	0
roadName	Arpara-Kaliganj Road
chainage	7.511
width	9.8
constructionYear	1994
spans	1
zone	Khulna
circle	Jessore
division	Magura
sub-division	Magura
lat	23.3875
lon	89.30611111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109042&vRoadID=734&vSurveyYear=2004&vSubdivID=330
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109042&vRoadID=734&vSurveyYear=2004&vSubdivID=330
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109042&vRoadID=734&vSurveyYear=2004&vSubdivID=330
