road	Z7021
km	29.059
type	RCC Bridge
lrpName	LRP029e
name	.
length	14.2
condition	C
structureNr	109128
est cost	1.14
roadName	Arpara-Kaliganj Road
chainage	29.059
width	6
constructionYear	1992
spans	2
zone	Khulna
circle	Jessore
division	Jhenaidah
sub-division	Jhenaidah
lat	23.41111111111111
lon	89.13777777777779
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109128&vRoadID=734&vSurveyYear=2004&vSubdivID=326
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109128&vRoadID=734&vSurveyYear=2004&vSubdivID=326
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109128&vRoadID=734&vSurveyYear=2004&vSubdivID=326
