road	Z7021
km	5.756
type	Box Culvert
lrpName	LRP006b
name	.
length	1.8
condition	A
structureNr	109030
est cost	0
roadName	Arpara-Kaliganj Road
chainage	5.756
width	7.65
constructionYear	1996
spans	1
zone	Khulna
circle	Jessore
division	Magura
sub-division	Magura
lat	23.388333333333332
lon	89.32222222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109030&vRoadID=734&vSurveyYear=2004&vSubdivID=330
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109030&vRoadID=734&vSurveyYear=2004&vSubdivID=330
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109030&vRoadID=734&vSurveyYear=2004&vSubdivID=330
