road	Z7021
km	16.656
type	Box Culvert
lrpName	LRP017b
name	.
length	2.5
condition	A
structureNr	109079
est cost	0
roadName	Arpara-Kaliganj Road
chainage	16.656
width	5.45
constructionYear	1992
spans	1
zone	Khulna
circle	Jessore
division	Jhenaidah
sub-division	Jhenaidah
lat	23.375833333333333
lon	89.22333333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109079&vRoadID=734&vSurveyYear=2004&vSubdivID=326
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109079&vRoadID=734&vSurveyYear=2004&vSubdivID=326
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109079&vRoadID=734&vSurveyYear=2004&vSubdivID=326
