road	Z2831
km	7.89
type	Box Culvert
lrpName	LRP007b
name	.
length	1.5
condition	A
structureNr	117626
est cost	0
roadName	Vadeshwar-Mirganj-Fenchuganj Road
chainage	7.89
width	4
constructionYear	1991
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.71638888888889
lon	91.98
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117626&vRoadID=370&vSurveyYear=2006&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117626&vRoadID=370&vSurveyYear=2006&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117626&vRoadID=370&vSurveyYear=2006&vSubdivID=562
