road	Z2831
km	0.38
type	Baily with Steel Deck
lrpName	LRPSc
name	
length	8.85
condition	C
structureNr	120843
est cost	54
roadName	Vadeshwar-Mirganj-Fenchuganj Road
chainage	0.38
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.7556111 
lon	92.0186104 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120843&vRoadID=370&vSurveyYear=2013&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120843&vRoadID=370&vSurveyYear=2013&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120843&vRoadID=370&vSurveyYear=2013&vSubdivID=562
