road	Z2831
km	6.98
type	RCC Girder Bridge
lrpName	LRP006e
name	
length	16
condition	C
structureNr	121856
est cost	0.79
roadName	Vadeshwar-Mirganj-Fenchuganj Road
chainage	6.98
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.72093891754386
lon	91.98721015964912
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121856&vRoadID=370&vSurveyYear=2013&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121856&vRoadID=370&vSurveyYear=2013&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121856&vRoadID=370&vSurveyYear=2013&vSubdivID=562
