road	Z4012
km	7.65
type	RCC Girder Bridge
lrpName	LRP007c
name	.
length	31.5
condition	D
structureNr	116455
est cost	40
roadName	Korotia-Basail-Shakhipur Road
chainage	7.65
width	8.5
constructionYear	1992
spans	3
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Mirzapur
lat	24.233333333333334
lon	90.03166666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116455&vRoadID=252&vSurveyYear=2006&vSubdivID=536
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116455&vRoadID=252&vSurveyYear=2006&vSubdivID=536
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116455&vRoadID=252&vSurveyYear=2006&vSubdivID=536
