road	Z8011
km	5.861
type	Box Culvert
lrpName	LRP005c
name	.
length	10.1
condition	A
structureNr	112287
est cost	0
roadName	Pacchar-Sibchar-Madaripur Road
chainage	5.861
width	7.25
constructionYear	1997
spans	2
zone	Gopalganj
circle	Gopalganj
division	Madaripur
sub-division	Bhanga
lat	23.35438888888889
lon	90.16080555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112287&vRoadID=398&vSurveyYear=2004&vSubdivID=347
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112287&vRoadID=398&vSurveyYear=2004&vSubdivID=347
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112287&vRoadID=398&vSurveyYear=2004&vSubdivID=347
