index,id,drive_time,replication,scenario
0,Truck100802,62,1,1
0,Truck100830,62,1,1
0,Truck100832,71,1,1
0,Truck100867,71,1,1
0,Truck100863,72,1,1
0,Truck100912,72,1,1
0,Truck100942,62,1,1
0,Truck100943,62,1,1
0,Truck100809,163,1,1
0,Truck100940,72,1,1
0,Truck100957,62,1,1
0,Truck100816,163,1,1
0,Truck100805,174,1,1
0,Truck100951,71,1,1
0,Truck100812,174,1,1
0,Truck100971,62,1,1
0,Truck100819,174,1,1
0,Truck100837,163,1,1
0,Truck100835,164,1,1
0,Truck100985,62,1,1
0,Truck100844,163,1,1
0,Truck100992,62,1,1
0,Truck100858,163,1,1
0,Truck101005,62,1,1
0,Truck100870,164,1,1
0,Truck100818,210,1,1
0,Truck100807,221,1,1
0,Truck100891,164,1,1
0,Truck101028,71,1,1
0,Truck100839,210,1,1
0,Truck100905,164,1,1
0,Truck100831,220,1,1
0,Truck100914,163,1,1
0,Truck100853,210,1,1
0,Truck100921,163,1,1
0,Truck100860,210,1,1
0,Truck100842,221,1,1
0,Truck101052,72,1,1
0,Truck101068,62,1,1
0,Truck100849,221,1,1
0,Truck100840,232,1,1
0,Truck101075,62,1,1
0,Truck101076,62,1,1
0,Truck100874,210,1,1
0,Truck100847,232,1,1
0,Truck101066,72,1,1
0,Truck100881,210,1,1
0,Truck100804,268,1,1
0,Truck101080,72,1,1
0,Truck100893,210,1,1
0,Truck100817,268,1,1
0,Truck100900,210,1,1
0,Truck100884,221,1,1
0,Truck101098,71,1,1
0,Truck100873,232,1,1
0,Truck100956,174,1,1
0,Truck100968,164,1,1
0,Truck100882,232,1,1
0,Truck100963,174,1,1
0,Truck100801,290,1,1
0,Truck100901,220,1,1
0,Truck100838,268,1,1
0,Truck100970,174,1,1
0,Truck101131,62,1,1
0,Truck100845,268,1,1
0,Truck100833,279,1,1
0,Truck100815,290,1,1
0,Truck100935,210,1,1
0,Truck100919,221,1,1
0,Truck100825,295,1,1
0,Truck100944,210,1,1
0,Truck100915,232,1,1
0,Truck100917,232,1,1
0,Truck101153,62,1,1
0,Truck100862,275,1,1
0,Truck100936,220,1,1
0,Truck101019,163,1,1
0,Truck100857,279,1,1
0,Truck100869,275,1,1
0,Truck100931,232,1,1
0,Truck101024,164,1,1
0,Truck100848,295,1,1
0,Truck100950,220,1,1
0,Truck100947,221,1,1
0,Truck100938,232,1,1
0,Truck101031,164,1,1
0,Truck100945,232,1,1
0,Truck100894,268,1,1
0,Truck101040,163,1,1
0,Truck101026,174,1,1
0,Truck100961,221,1,1
0,Truck100889,279,1,1
0,Truck100872,290,1,1
0,Truck100993,210,1,1
0,Truck100898,276,1,1
0,Truck100975,221,1,1
0,Truck100803,347,1,1
0,Truck101202,62,1,1
0,Truck100821,333,1,1
0,Truck100883,295,1,1
0,Truck100886,290,1,1
0,Truck101000,210,1,1
0,Truck100810,347,1,1
0,Truck100923,268,1,1
0,Truck100930,268,1,1
0,Truck101061,174,1,1
0,Truck101073,164,1,1
0,Truck101012,210,1,1
0,Truck100820,352,1,1
0,Truck101222,62,1,1
0,Truck100907,290,1,1
0,Truck100932,275,1,1
0,Truck100926,276,1,1
0,Truck101217,71,1,1
0,Truck100823,352,1,1
0,Truck100829,347,1,1
0,Truck101213,72,1,1
0,Truck101229,62,1,1
0,Truck100909,295,1,1
0,Truck100913,290,1,1
0,Truck100834,352,1,1
0,Truck100999,232,1,1
0,Truck101237,62,1,1
0,Truck101096,163,1,1
0,Truck101082,174,1,1
0,Truck101094,164,1,1
0,Truck100946,275,1,1
0,Truck101033,210,1,1
0,Truck101035,210,1,1
0,Truck101227,72,1,1
0,Truck101243,62,1,1
0,Truck100958,268,1,1
0,Truck101101,164,1,1
0,Truck101042,210,1,1
0,Truck100852,347,1,1
0,Truck100875,332,1,1
0,Truck101250,62,1,1
0,Truck100811,380,1,1
0,Truck100934,290,1,1
0,Truck100851,352,1,1
0,Truck100859,347,1,1
0,Truck101054,210,1,1
0,Truck100864,347,1,1
0,Truck100866,347,1,1
0,Truck100978,268,1,1
0,Truck101110,174,1,1
0,Truck100826,380,1,1
0,Truck101063,210,1,1
0,Truck101045,221,1,1
0,Truck100865,352,1,1
0,Truck101129,164,1,1
0,Truck101070,210,1,1
0,Truck100903,332,1,1
0,Truck101041,232,1,1
0,Truck101138,163,1,1
0,Truck100980,279,1,1
0,Truck101059,221,1,1
0,Truck101273,71,1,1
0,Truck100879,352,1,1
0,Truck100806,409,1,1
0,Truck101134,174,1,1
0,Truck100965,295,1,1
0,Truck100967,295,1,1
0,Truck100995,275,1,1
0,Truck100890,352,1,1
0,Truck100892,347,1,1
0,Truck101055,232,1,1
0,Truck101276,72,1,1
0,Truck101007,268,1,1
0,Truck101152,163,1,1
0,Truck100854,380,1,1
0,Truck100972,295,1,1
0,Truck100974,295,1,1
0,Truck100976,290,1,1
0,Truck100977,290,1,1
0,Truck100996,276,1,1
0,Truck100924,332,1,1
0,Truck101062,232,1,1
0,Truck101014,268,1,1
0,Truck101001,279,1,1
0,Truck100984,290,1,1
0,Truck100906,347,1,1
0,Truck101069,232,1,1
0,Truck100824,409,1,1
0,Truck100827,409,1,1
0,Truck101004,279,1,1
0,Truck100988,295,1,1
0,Truck101010,276,1,1
0,Truck100911,352,1,1
0,Truck100933,333,1,1
0,Truck101011,279,1,1
0,Truck101159,174,1,1
0,Truck101171,164,1,1
0,Truck100997,290,1,1
0,Truck100920,347,1,1
0,Truck100922,347,1,1
0,Truck101320,62,1,1
0,Truck100841,409,1,1
0,Truck101022,279,1,1
0,Truck101178,164,1,1
0,Truck101117,210,1,1
0,Truck100925,352,1,1
0,Truck100952,332,1,1
0,Truck101187,163,1,1
0,Truck101029,279,1,1
0,Truck101176,174,1,1
0,Truck100888,380,1,1
0,Truck101111,220,1,1
0,Truck100928,352,1,1
0,Truck101097,232,1,1
0,Truck101048,268,1,1
0,Truck101036,279,1,1
0,Truck100895,380,1,1
0,Truck101115,221,1,1
0,Truck100800,449,1,1
0,Truck100902,380,1,1
0,Truck101125,220,1,1
0,Truck101122,221,1,1
0,Truck101348,62,1,1
0,Truck101349,62,1,1
0,Truck100808,448,1,1
0,Truck101194,174,1,1
0,Truck100949,352,1,1
0,Truck100953,352,1,1
0,Truck101339,72,1,1
0,Truck100814,449,1,1
0,Truck101053,279,1,1
0,Truck101201,174,1,1
0,Truck100916,380,1,1
0,Truck101136,221,1,1
0,Truck101350,71,1,1
0,Truck100960,352,1,1
0,Truck100962,347,1,1
0,Truck101346,72,1,1
0,Truck100880,409,1,1
0,Truck101064,279,1,1
0,Truck101072,275,1,1
0,Truck101132,232,1,1
0,Truck100989,333,1,1
0,Truck101083,268,1,1
0,Truck100828,449,1,1
0,Truck100887,409,1,1
0,Truck101051,295,1,1
0,Truck100897,409,1,1
0,Truck101074,279,1,1
0,Truck101225,174,1,1
0,Truck101060,290,1,1
0,Truck101173,210,1,1
0,Truck101367,72,1,1
0,Truck100904,409,1,1
0,Truck101087,276,1,1
0,Truck101378,71,1,1
0,Truck101390,62,1,1
0,Truck100908,409,1,1
0,Truck101088,279,1,1
0,Truck100991,352,1,1
0,Truck101398,62,1,1
0,Truck101257,163,1,1
0,Truck100856,449,1,1
0,Truck101255,164,1,1
0,Truck101079,295,1,1
0,Truck100998,352,1,1
0,Truck101119,268,1,1
0,Truck101264,163,1,1
0,Truck101102,279,1,1
0,Truck101253,174,1,1
0,Truck101114,275,1,1
0,Truck101188,220,1,1
0,Truck101013,347,1,1
0,Truck101395,72,1,1
0,Truck100871,448,1,1
0,Truck101126,268,1,1
0,Truck101271,163,1,1
0,Truck100929,409,1,1
0,Truck101109,279,1,1
0,Truck101095,290,1,1
0,Truck101195,220,1,1
0,Truck101020,347,1,1
0,Truck101418,62,1,1
0,Truck101419,62,1,1
0,Truck101038,333,1,1
0,Truck100877,449,1,1
0,Truck101199,221,1,1
0,Truck101027,347,1,1
0,Truck101050,332,1,1
0,Truck100885,448,1,1
0,Truck101139,268,1,1
0,Truck101274,174,1,1
0,Truck100986,380,1,1
0,Truck100987,380,1,1
0,Truck101057,332,1,1
0,Truck101416,72,1,1
0,Truck101292,163,1,1
0,Truck100994,380,1,1
0,Truck101116,290,1,1
0,Truck101423,72,1,1
0,Truck101440,62,1,1
0,Truck101285,174,1,1
0,Truck101288,174,1,1
0,Truck101430,72,1,1
0,Truck101446,62,1,1
0,Truck100964,409,1,1
0,Truck101144,279,1,1
0,Truck101148,279,1,1
0,Truck101295,174,1,1
0,Truck100846,495,1,1
0,Truck101008,380,1,1
0,Truck101047,352,1,1
0,Truck101216,232,1,1
0,Truck101218,232,1,1
0,Truck101453,62,1,1
0,Truck100850,495,1,1
0,Truck101135,295,1,1
0,Truck101163,275,1,1
0,Truck101234,221,1,1
0,Truck101223,232,1,1
0,Truck101158,279,1,1
0,Truck101145,290,1,1
0,Truck101164,276,1,1
0,Truck101230,232,1,1
0,Truck101177,275,1,1
0,Truck101156,295,1,1
0,Truck101469,71,1,1
0,Truck101196,268,1,1
0,Truck101002,409,1,1
0,Truck101179,279,1,1
0,Truck100878,495,1,1
0,Truck101043,380,1,1
0,Truck101278,210,1,1
0,Truck101090,347,1,1
0,Truck101113,332,1,1
0,Truck101251,232,1,1
0,Truck101203,268,1,1
0,Truck101006,409,1,1
0,Truck101190,279,1,1
0,Truck101170,295,1,1
0,Truck101272,220,1,1
0,Truck101192,276,1,1
0,Truck101089,352,1,1
0,Truck101258,232,1,1
0,Truck101355,163,1,1
0,Truck100954,449,1,1
0,Truck101344,174,1,1
0,Truck101279,220,1,1
0,Truck100861,521,1,1
0,Truck101104,347,1,1
0,Truck101127,332,1,1
0,Truck101265,232,1,1
0,Truck101362,163,1,1
0,Truck101200,279,1,1
0,Truck101286,220,1,1
0,Truck101299,210,1,1
0,Truck100868,521,1,1
0,Truck101206,276,1,1
0,Truck101497,71,1,1
0,Truck101103,352,1,1
0,Truck101509,62,1,1
0,Truck101189,295,1,1
0,Truck101306,210,1,1
0,Truck101308,210,1,1
0,Truck101118,347,1,1
0,Truck101281,232,1,1
0,Truck101516,62,1,1
0,Truck101517,62,1,1
0,Truck101034,409,1,1
0,Truck101365,174,1,1
0,Truck101077,380,1,1
0,Truck101078,380,1,1
0,Truck101198,295,1,1
0,Truck101313,210,1,1
0,Truck101297,221,1,1
0,Truck101121,352,1,1
0,Truck101123,347,1,1
0,Truck100982,449,1,1
0,Truck101233,275,1,1
0,Truck101124,352,1,1
0,Truck101531,62,1,1
0,Truck101150,333,1,1
0,Truck101244,268,1,1
0,Truck101228,279,1,1
0,Truck101232,279,1,1
0,Truck100927,495,1,1
0,Truck101091,380,1,1
0,Truck101092,380,1,1
0,Truck101215,290,1,1
0,Truck100896,521,1,1
0,Truck101137,347,1,1
0,Truck101300,232,1,1
0,Truck101537,62,1,1
