index,id,drive_time,replication,scenario
0,Truck201610,62,1,2
0,Truck201600,72,1,2
0,Truck201617,62,1,2
0,Truck201623,62,1,2
0,Truck201614,72,1,2
0,Truck201625,71,1,2
0,Truck201642,72,1,2
0,Truck201665,62,1,2
0,Truck201656,72,1,2
0,Truck201674,71,1,2
0,Truck201686,62,1,2
0,Truck201702,71,1,2
0,Truck201709,71,1,2
0,Truck201729,62,1,2
0,Truck201723,71,1,2
0,Truck201733,72,1,2
0,Truck201750,62,1,2
0,Truck201609,174,1,2
0,Truck201754,72,1,2
0,Truck201630,163,1,2
0,Truck201772,71,1,2
0,Truck201775,72,1,2
0,Truck201663,164,1,2
0,Truck201800,71,1,2
0,Truck201611,210,1,2
0,Truck201807,71,1,2
0,Truck201820,62,1,2
0,Truck201810,72,1,2
0,Truck201826,62,1,2
0,Truck201672,174,1,2
0,Truck201675,174,1,2
0,Truck201607,221,1,2
0,Truck201693,163,1,2
0,Truck201691,164,1,2
0,Truck201603,232,1,2
0,Truck201840,62,1,2
0,Truck201644,210,1,2
0,Truck201700,174,1,2
0,Truck201653,210,1,2
0,Truck201862,62,1,2
0,Truck201710,174,1,2
0,Truck201645,220,1,2
0,Truck201660,210,1,2
0,Truck201856,71,1,2
0,Truck201869,62,1,2
0,Truck201717,174,1,2
0,Truck201652,220,1,2
0,Truck201638,232,1,2
0,Truck201724,174,1,2
0,Truck201679,210,1,2
0,Truck201681,210,1,2
0,Truck201890,62,1,2
0,Truck201738,174,1,2
0,Truck201688,210,1,2
0,Truck201670,221,1,2
0,Truck201659,232,1,2
0,Truck201756,163,1,2
0,Truck201666,232,1,2
0,Truck201687,220,1,2
0,Truck201911,62,1,2
0,Truck201624,268,1,2
0,Truck201694,220,1,2
0,Truck201918,62,1,2
0,Truck201631,268,1,2
0,Truck201763,174,1,2
0,Truck201627,275,1,2
0,Truck201716,210,1,2
0,Truck201621,276,1,2
0,Truck201698,221,1,2
0,Truck201924,62,1,2
0,Truck201784,163,1,2
0,Truck201770,174,1,2
0,Truck201605,296,1,2
0,Truck201628,276,1,2
0,Truck201791,163,1,2
0,Truck201712,221,1,2
0,Truck201798,163,1,2
0,Truck201612,299,1,2
0,Truck201787,174,1,2
0,Truck201620,295,1,2
0,Truck201602,307,1,2
0,Truck201608,302,1,2
0,Truck201626,292,1,2
0,Truck201601,308,1,2
0,Truck201649,276,1,2
0,Truck201726,221,1,2
0,Truck201633,294,1,2
0,Truck201615,305,1,2
0,Truck201634,295,1,2
0,Truck201662,275,1,2
0,Truck201943,72,1,2
0,Truck201673,268,1,2
0,Truck201817,164,1,2
0,Truck201639,295,1,2
0,Truck201669,275,1,2
0,Truck201740,221,1,2
0,Truck201765,210,1,2
0,Truck201629,306,1,2
0,Truck201747,221,1,2
0,Truck201974,62,1,2
0,Truck201637,305,1,2
0,Truck201757,220,1,2
0,Truck201677,276,1,2
0,Truck201964,72,1,2
0,Truck201657,293,1,2
0,Truck201690,275,1,2
0,Truck201971,72,1,2
0,Truck201988,62,1,2
0,Truck201845,164,1,2
0,Truck201667,295,1,2
0,Truck201768,221,1,2
0,Truck201619,332,1,2
0,Truck201994,62,1,2
0,Truck201985,72,1,2
0,Truck202002,62,1,2
0,Truck201711,275,1,2
0,Truck201682,297,1,2
0,Truck201685,293,1,2
0,Truck201854,174,1,2
0,Truck201866,164,1,2
0,Truck201805,210,1,2
0,Truck201640,332,1,2
0,Truck201778,232,1,2
0,Truck202015,62,1,2
0,Truck201875,163,1,2
0,Truck201814,210,1,2
0,Truck201719,276,1,2
0,Truck202010,71,1,2
0,Truck201616,352,1,2
0,Truck201703,293,1,2
0,Truck201736,268,1,2
0,Truck201678,309,1,2
0,Truck201868,174,1,2
0,Truck201871,174,1,2
0,Truck201732,275,1,2
0,Truck201803,221,1,2
0,Truck201654,332,1,2
0,Truck202029,62,1,2
0,Truck201743,268,1,2
0,Truck202020,72,1,2
0,Truck202036,62,1,2
0,Truck202037,62,1,2
0,Truck201896,163,1,2
0,Truck201885,174,1,2
0,Truck201894,164,1,2
0,Truck201833,210,1,2
0,Truck201668,332,1,2
0,Truck201806,232,1,2
0,Truck201901,164,1,2
0,Truck201753,275,1,2
0,Truck201727,291,1,2
0,Truck201813,232,1,2
0,Truck202050,62,1,2
0,Truck202051,62,1,2
0,Truck201707,308,1,2
0,Truck201764,268,1,2
0,Truck201760,275,1,2
0,Truck201651,352,1,2
0,Truck201721,304,1,2
0,Truck201906,174,1,2
0,Truck201618,380,1,2
0,Truck201720,306,1,2
0,Truck201658,352,1,2
0,Truck202064,62,1,2
0,Truck201684,333,1,2
0,Truck201728,304,1,2
0,Truck201745,294,1,2
0,Truck201910,174,1,2
0,Truck201922,164,1,2
0,Truck201746,295,1,2
0,Truck201848,220,1,2
0,Truck202059,71,1,2
0,Truck201650,362,1,2
0,Truck202071,62,1,2
0,Truck201785,268,1,2
0,Truck201931,163,1,2
0,Truck201751,295,1,2
0,Truck201870,210,1,2
0,Truck201852,221,1,2
0,Truck201735,308,1,2
0,Truck201792,268,1,2
0,Truck201877,210,1,2
0,Truck201850,232,1,2
0,Truck202069,72,1,2
0,Truck201705,333,1,2
0,Truck201749,303,1,2
0,Truck201606,409,1,2
0,Truck201755,299,1,2
0,Truck201646,380,1,2
0,Truck201647,380,1,2
0,Truck201882,210,1,2
0,Truck201789,276,1,2
0,Truck202076,72,1,2
0,Truck202092,62,1,2
0,Truck201762,299,1,2
0,Truck201889,210,1,2
0,Truck201796,276,1,2
0,Truck201697,352,1,2
0,Truck201945,174,1,2
0,Truck201957,164,1,2
0,Truck201769,300,1,2
0,Truck202094,71,1,2
0,Truck202090,72,1,2
0,Truck202106,62,1,2
0,Truck201821,268,1,2
0,Truck201786,295,1,2
0,Truck201788,295,1,2
0,Truck201903,210,1,2
0,Truck202101,71,1,2
0,Truck202113,62,1,2
0,Truck201777,305,1,2
0,Truck201714,352,1,2
0,Truck201794,297,1,2
0,Truck202104,72,1,2
0,Truck201834,268,1,2
0,Truck201801,294,1,2
0,Truck201802,295,1,2
0,Truck201919,210,1,2
0,Truck201824,276,1,2
0,Truck201892,232,1,2
0,Truck202111,72,1,2
0,Truck201841,268,1,2
0,Truck201987,163,1,2
0,Truck201973,174,1,2
0,Truck201811,290,1,2
0,Truck201837,275,1,2
0,Truck201831,276,1,2
0,Truck201655,409,1,2
0,Truck201695,380,1,2
0,Truck201696,380,1,2
0,Truck201713,366,1,2
0,Truck201915,221,1,2
0,Truck202129,71,1,2
0,Truck202125,72,1,2
0,Truck201815,299,1,2
0,Truck201999,164,1,2
0,Truck201722,367,1,2
0,Truck201742,352,1,2
0,Truck202132,72,1,2
0,Truck202149,62,1,2
0,Truck201818,298,1,2
0,Truck201829,293,1,2
0,Truck201863,268,1,2
0,Truck202008,163,1,2
0,Truck201734,359,1,2
0,Truck201812,305,1,2
0,Truck201932,220,1,2
0,Truck201819,301,1,2
0,Truck202143,71,1,2
0,Truck202013,164,1,2
0,Truck201936,221,1,2
0,Truck201782,333,1,2
