road	Z1205
km	5.4
type	RCC Girder Bridge
lrpName	LRP005c
name	.
length	11.6
condition	A
structureNr	116867
est cost	0
roadName	Companiganj-Muradnagar-Homna Road
chainage	5.4
width	4.5
constructionYear	1985
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.641111111111112
lon	90.92
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116867&vRoadID=458&vSurveyYear=2006&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116867&vRoadID=458&vSurveyYear=2006&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116867&vRoadID=458&vSurveyYear=2006&vSubdivID=544
