road	Z1205
km	4.9
type	RCC Girder Bridge
lrpName	LRP004d
name	.
length	6.7
condition	A
structureNr	116860
est cost	0
roadName	Companiganj-Muradnagar-Homna Road
chainage	4.9
width	4.53
constructionYear	1985
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.639694444444444
lon	90.92411111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116860&vRoadID=458&vSurveyYear=2006&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116860&vRoadID=458&vSurveyYear=2006&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116860&vRoadID=458&vSurveyYear=2006&vSubdivID=544
