road	Z5014
km	0.48
type	Box Culvert
lrpName	LRPSa
name	.
length	7.6
condition	A
structureNr	115771
est cost	0
roadName	Rangpur Cantonment-Ghagat Bridge Road
chainage	0.48
width	6.6
constructionYear	1994
spans	1
zone	Rangpur
circle	Rangpur
division	Rangpur
sub-division	Rangpur-1
lat	25.76147222222222
lon	89.22680555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115771&vRoadID=600&vSurveyYear=2006&vSubdivID=287
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115771&vRoadID=600&vSurveyYear=2006&vSubdivID=287
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115771&vRoadID=600&vSurveyYear=2006&vSubdivID=287
