road	R281
km	53.05
type	Box Culvert
lrpName	LRP054a
name	SHANGKORPUR BOX CULVERT
length	1.5
condition	C
structureNr	100306
est cost	0.125
roadName	Rajnagar-Kulaura-Juri-Baralekha-Bianibazar-Sheola-Charkhai Road
chainage	53.05
width	7.3
constructionYear	1964
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Moulavi Bazar
lat	24.735333333333333
lon	92.1553888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100306&vRoadID=102&vSurveyYear=2004&vSubdivID=554
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100306&vRoadID=102&vSurveyYear=2004&vSubdivID=554
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100306&vRoadID=102&vSurveyYear=2004&vSubdivID=554
