road	R281
km	75.361
type	RCC Girder Bridge
lrpName	LRP076c
name	Dobag Bazar Bridge
length	14.5
condition	B
structureNr	120757
est cost	0.046
roadName	Rajnagar-Kulaura-Juri-Baralekha-Bianibazar-Sheola-Charkhai Road
chainage	75.361
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.8802771 
lon	92.2069722 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120757&vRoadID=102&vSurveyYear=2013&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120757&vRoadID=102&vSurveyYear=2013&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120757&vRoadID=102&vSurveyYear=2013&vSubdivID=562
