road	Z6034
km	0.997
type	RCC Girder Bridge
lrpName	LRPSb
name	.
length	7.72
condition	C
structureNr	111165
est cost	0.35
roadName	Faridpur Upazilla Connecting Road
chainage	0.997
width	6.13
constructionYear	1985
spans	1
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-2
lat	24.160555555555554
lon	89.44444444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111165&vRoadID=562&vSurveyYear=2004&vSubdivID=310
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111165&vRoadID=562&vSurveyYear=2004&vSubdivID=310
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111165&vRoadID=562&vSurveyYear=2004&vSubdivID=310
