road	Z4104
km	0.185
type	Slab Culvert
lrpName	LRPSb
name	Muktagasa bazar
length	0.8
condition	A
structureNr	105987
est cost	0
roadName	Muktagachha-Piarpur Bazar-Karnil Road
chainage	0.185
width	5.66
constructionYear	1998
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Mymensingh
lat	24.76625
lon	90.25694444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105987&vRoadID=285&vSurveyYear=2004&vSubdivID=530
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105987&vRoadID=285&vSurveyYear=2004&vSubdivID=530
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105987&vRoadID=285&vSurveyYear=2004&vSubdivID=530
