road	Z4104
km	11.33
type	Slab Culvert
lrpName	LRP011b
name	KHAMAR BAZAR SUBMARGE
length	1
condition	C
structureNr	105794
est cost	0.7
roadName	Muktagachha-Piarpur Bazar-Karnil Road
chainage	11.33
width	5.66
constructionYear	1974
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Mymensingh
lat	24.84061111111111
lon	90.22044444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105794&vRoadID=285&vSurveyYear=2004&vSubdivID=530
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105794&vRoadID=285&vSurveyYear=2004&vSubdivID=530
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105794&vRoadID=285&vSurveyYear=2004&vSubdivID=530
