road	Z8601
km	0.014
type	Baily with Steel Deck
lrpName	LRPSa
name	Burirhat Bailey Bridge
length	46.27
condition	A
structureNr	119344
est cost	0.323
roadName	Shariatpur (Burirhat)-Goshairhat Road
chainage	0.014
width	
constructionYear	
spans	
zone	Gopalganj
circle	Gopalganj
division	Sariatpur
sub-division	Sariatpur
lat	23.1807493 
lon	90.387083 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119344&vRoadID=403&vSurveyYear=2013&vSubdivID=580
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119344&vRoadID=403&vSurveyYear=2013&vSubdivID=580
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119344&vRoadID=403&vSurveyYear=2013&vSubdivID=580
