road	Z8034
km	16.263
type	Box Culvert
lrpName	LRP015c
name	.
length	3.7
condition	A
structureNr	112158
est cost	0
roadName	Rahamatpur-Babuganj-Muladi-Hizla Road
chainage	16.263
width	7.2
constructionYear	1989
spans	1
zone	Barisal
circle	Barisal
division	Barisal
sub-division	Barisal-1
lat	22.8675
lon	90.3825
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112158&vRoadID=766&vSurveyYear=2004&vSubdivID=331
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112158&vRoadID=766&vSurveyYear=2004&vSubdivID=331
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112158&vRoadID=766&vSurveyYear=2004&vSubdivID=331
