road	Z8034
km	16.506
type	Baily with Steel Deck
lrpName	LRP015d
name	.
length	18.23
condition	A
structureNr	112161
est cost	0
roadName	Rahamatpur-Babuganj-Muladi-Hizla Road
chainage	16.506
width	4
constructionYear	1994
spans	1
zone	Barisal
circle	Barisal
division	Barisal
sub-division	Barisal-1
lat	22.869444444444444
lon	90.38333333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112161&vRoadID=766&vSurveyYear=2004&vSubdivID=331
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112161&vRoadID=766&vSurveyYear=2004&vSubdivID=331
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112161&vRoadID=766&vSurveyYear=2004&vSubdivID=331
