road	Z2020
km	0.32
type	RCC Girder Bridge
lrpName	LRPSb
name	.
length	15
condition	B
structureNr	117366
est cost	0.05
roadName	Fenchuganj -Maizgaon-Palbari Road (Fenchuganj link road)
chainage	0.32
width	4
constructionYear	1994
spans	3
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Moulavi Bazar
lat	24.69611111111111
lon	91.93277777777779
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117366&vRoadID=442&vSurveyYear=2006&vSubdivID=554
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117366&vRoadID=442&vSurveyYear=2006&vSubdivID=554
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117366&vRoadID=442&vSurveyYear=2006&vSubdivID=554
