road	N4
km	72.502
type	PC Girder Bridge
lrpName	LRP071b
name	Boro Ichapur Bridge
length	25.85
condition	B
structureNr	120660
est cost	0.036
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	72.502
width	
constructionYear	
spans	
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.3284993 
lon	89.9249438 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120660&vRoadID=23&vSurveyYear=2013&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120660&vRoadID=23&vSurveyYear=2013&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120660&vRoadID=23&vSurveyYear=2013&vSubdivID=537
