road	N4
km	45.998
type	Box Culvert
lrpName	LRP045b
name	DUBLAI(2)
length	10.2
condition	A
structureNr	107032
est cost	2.56
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	45.998
width	12.4
constructionYear	2003
spans	2
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Mirzapur
lat	24.166722222222223
lon	90.01744444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107032&vRoadID=23&vSurveyYear=2004&vSubdivID=536
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107032&vRoadID=23&vSurveyYear=2004&vSubdivID=536
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107032&vRoadID=23&vSurveyYear=2004&vSubdivID=536
