road	N4
km	78.987
type	RCC Girder Bridge
lrpName	LRP078a
name	KAUHATI RCC GIDER BRIGE
length	71
condition	D
structureNr	107102
est cost	1.02
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	78.987
width	10
constructionYear	1980
spans	3
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Madhupur
lat	24.386083333333332
lon	89.99397222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107102&vRoadID=23&vSurveyYear=2004&vSubdivID=535
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107102&vRoadID=23&vSurveyYear=2004&vSubdivID=535
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107102&vRoadID=23&vSurveyYear=2004&vSubdivID=535
