road	N4
km	38.76
type	Box Culvert
lrpName	LRP038c
name	SHUBOLLA (2)
length	9.5
condition	A
structureNr	106971
est cost	1.2
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	38.76
width	12.5
constructionYear	2002
spans	2
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Mirzapur
lat	24.125027777777778
lon	90.05644444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106971&vRoadID=23&vSurveyYear=2004&vSubdivID=536
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106971&vRoadID=23&vSurveyYear=2004&vSubdivID=536
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106971&vRoadID=23&vSurveyYear=2004&vSubdivID=536
