road	N4
km	53.594
type	PC Girder Bridge
lrpName	LRP053b
name	Madarkani Bridge
length	45.5
condition	A
structureNr	120684
est cost	0
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	53.594
width	
constructionYear	
spans	
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Mirzapur
lat	24.2010278 
lon	89.9859441 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120684&vRoadID=23&vSurveyYear=2013&vSubdivID=536
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120684&vRoadID=23&vSurveyYear=2013&vSubdivID=536
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120684&vRoadID=23&vSurveyYear=2013&vSubdivID=536
