road	N4
km	19.536
type	RCC Girder Bridge
lrpName	LRP019b
name	LOTIF PUR CULVERT
length	12
condition	B
structureNr	106988
est cost	0.5
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	19.536
width	8.5
constructionYear	1964
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Tongi
lat	24.067777777777778
lon	90.22097222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106988&vRoadID=23&vSurveyYear=2004&vSubdivID=514
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106988&vRoadID=23&vSurveyYear=2004&vSubdivID=514
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106988&vRoadID=23&vSurveyYear=2004&vSubdivID=514
