road	N4
km	20.44
type	Box Culvert
lrpName	LRP020c
name	.
length	1.5
condition	A
structureNr	117916
est cost	0
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	20.44
width	27.3
constructionYear	2006
spans	1
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.07011111111111
lon	90.21133333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117916&vRoadID=23&vSurveyYear=2006&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117916&vRoadID=23&vSurveyYear=2006&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117916&vRoadID=23&vSurveyYear=2006&vSubdivID=537
