road	N4
km	23.664
type	PC Girder Bridge
lrpName	LRP023b
name	Tanshutrapur Bridge
length	41
condition	A
structureNr	121326
est cost	0.056
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	23.664
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Tongi
lat	24.0874719 
lon	90.1970552 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121326&vRoadID=23&vSurveyYear=2013&vSubdivID=514
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121326&vRoadID=23&vSurveyYear=2013&vSubdivID=514
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121326&vRoadID=23&vSurveyYear=2013&vSubdivID=514
