road	N4
km	13.977
type	Box Culvert
lrpName	LRP013a
name	SHOPIPUR BOX CULVERT
length	2.5
condition	A
structureNr	106975
est cost	0
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	13.977
width	12.55
constructionYear	2003
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Tongi
lat	24.03477777777778
lon	90.25952777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106975&vRoadID=23&vSurveyYear=2004&vSubdivID=514
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106975&vRoadID=23&vSurveyYear=2004&vSubdivID=514
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106975&vRoadID=23&vSurveyYear=2004&vSubdivID=514
