road	N4
km	115.965
type	Slab Culvert
lrpName	LRP115a
name	DHANBARI CULVERT
length	3
condition	A
structureNr	107130
est cost	0
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	115.965
width	8.7
constructionYear	1964
spans	1
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Madhupur
lat	24.6715
lon	89.95491666666668
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107130&vRoadID=23&vSurveyYear=2004&vSubdivID=535
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107130&vRoadID=23&vSurveyYear=2004&vSubdivID=535
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107130&vRoadID=23&vSurveyYear=2004&vSubdivID=535
