road	N4
km	43.447
type	Box Culvert
lrpName	LRP043a
name	JAMOKI CULVERT
length	4.5
condition	A
structureNr	106996
est cost	0.4
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	43.447
width	10.3
constructionYear	2001
spans	1
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Mirzapur
lat	24.144111111111112
lon	90.0205
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106996&vRoadID=23&vSurveyYear=2004&vSubdivID=536
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106996&vRoadID=23&vSurveyYear=2004&vSubdivID=536
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106996&vRoadID=23&vSurveyYear=2004&vSubdivID=536
