road	N4
km	52.655
type	PC Girder Bridge
lrpName	LRP052b
name	KOBOTABAI
length	20.6
condition	A
structureNr	107194
est cost	2.44
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	52.655
width	12.4
constructionYear	2002
spans	1
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Mirzapur
lat	24.211194444444445
lon	89.97802777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107194&vRoadID=23&vSurveyYear=2004&vSubdivID=536
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107194&vRoadID=23&vSurveyYear=2004&vSubdivID=536
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107194&vRoadID=23&vSurveyYear=2004&vSubdivID=536
