road	N4
km	105.53
type	Arch Masonry
lrpName	LRP104c
name	NAZARPARA NOK
length	12.1
condition	A
structureNr	107094
est cost	0
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	105.53
width	10.3
constructionYear	1980
spans	2
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Madhupur
lat	24.609111111111112
lon	90.02047222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107094&vRoadID=23&vSurveyYear=2004&vSubdivID=535
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107094&vRoadID=23&vSurveyYear=2004&vSubdivID=535
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107094&vRoadID=23&vSurveyYear=2004&vSubdivID=535
