road	N4
km	15.107
type	Box Culvert
lrpName	LRP015a
name	CHANDORA CULVERT
length	4.5
condition	A
structureNr	106981
est cost	0
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	15.107
width	12.5
constructionYear	2002
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Tongi
lat	24.04116666666667
lon	90.25108333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106981&vRoadID=23&vSurveyYear=2004&vSubdivID=514
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106981&vRoadID=23&vSurveyYear=2004&vSubdivID=514
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106981&vRoadID=23&vSurveyYear=2004&vSubdivID=514
